"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Fast Length","__Slow Length","__Source","__Signal Smoothing","__MA Type (Oscillator)?","__MA Type (Signal Line)?","__Apply Laguerre Smoothing","__Laguerre Gamma","__Draw MACD Leader","__Indicate MACD Leader Crossings","__KAMA Length","__Fast EMA Length","__Slow EMA Length","__Highlight ?","__Await Bar Confirmation ?","__VI Length","__Timezones: Src","__-> Dst","__Srart From ","__End To       ","__Select Session Days","__Mon","__Tue","__Wed","__Thu","__Fri","__Sat","__Sun","__Session Start","__:","__Session End ","__1. ADX:","__L","__S","__Lv","__2. MACD:","__Lf","__Ls","__3. Bar direction=Trade direction","__4. Rising Volume","__5. Rising/Falling MA:","__Length","__Bars","__6. High/Low Filter:","__Lookback","__7. Maximum close change allowed on entry:","__(％)","__8. Minimum close change allowed on entry:","__9. RSI:","__OS","__OB","__10. MA:","__Type","__11. EMA Difference:","__EMA 1","__EMA 2","__13. M.Bias:","__P","__Take Profit Type","__Stop Loss Type","__ Profit ％    ","__ Stop ％  ","__ Profit ＄    ","__ Stop ＄  ","__ ATR Period  ","__ Multiplier","__ Trailing ％  ","__ R:R    1:","__Fixed RR","__ HH / LL   ","__  LO / HI ","__Add ％","__ MA Stop","__ Len","__ Step","__ 𝐄𝐱𝐭𝐞𝐫𝐧𝐚𝐥 𝐒𝐨𝐮𝐫𝐜𝐞  ","__ Long Deals    ","__ Short Deals","__ Wait End Deal ","__ Reverse Deals","__ ReEntry Deal  ","__ ReOpen Deal","__Loss Streak   ","__Win Streak   ","__Row Loss InDay","__DrawDown ％","__InDay Loss ％ ","__Daily Trades  ","__Weekly Trades","__     Order Size","__Use Net Profit","__​🇪​​🇶​​🇺​​🇮​​🇹​​🇾​","__​🇸​​🇮​​🇿​​🇪","__​🇨​​🇴​​🇳​​🇹​​🇷​​🇦​​🇨​​🇹​​🇸​","__Take Profit LV 1","__﻿","__Take Profit LV 2","__Take Profit LV 3","__Take Profit LV 4","__Take Profit LV 5","__Stop Loss","__𝐓𝐈𝐏 𝐅𝐨𝐫 𝐓𝐏","__ SL 0 Position","__Breakeven on TP","__ CoolDown # Bars","__Dashboard Size","__Performance Summary","__Monthly Performance"
82.60,8.26,4.00,0.40,78.61,7.86,1374.02,137.40,810.74,81.07,563.28,56.33,1291.42,129.14,806.75,80.67,484.67,48.47,175.48,15.63,139.04,12.99,1964.67,196.47,0.46,1.02,1.06,1.00,1.16,16.00,15.00,16.00,0,0,277.82,169.09,108.72,179.00,108.00,71.00,0,0,0,102.00,61.00,41.00,77.00,47.00,30.00,56.98,56.48,57.75,0.46,0.06,0.04,0.02,1.11,0.12,13.47,1.31,13.29,1.28,13.74,1.35,16.77,1.61,17.16,1.63,16.16,1.57,0.80,0.77,0.85,29.12,2.82,26.17,2.45,29.12,2.82,30.39,2.83,30.39,2.83,30.09,2.81,8.00,7.00,8.00,8.00,7.00,10.00,7.00,8.00,7.00,0,0,0,"All parameters are changed randomly",14.00,28.00,"close",11.00,"ZLEMA","ZLEMA",true,0.02,true,true,200.00,3.00,30.00,true,true,250.00,"Exchange","Exchange",0,0,true,true,0,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"WMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,56.00,1.50,3.00,1.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1639.34,163.93,1471.00,147.10,168.34,16.83,4233.35,423.33,2995.48,299.55,1237.87,123.79,2594.01,259.40,1524.47,152.45,1069.53,106.95,1828.05,65.72,441.52,17.74,1964.40,196.44,2.62,"N/A",1.63,1.97,1.16,21.00,20.00,21.00,-6.63,-0.25,330.69,218.50,112.19,124.00,80.00,44.00,1.00,1.00,0,77.00,52.00,25.00,47.00,28.00,19.00,62.10,65.00,56.82,13.22,0.84,18.39,1.07,3.83,0.41,54.98,3.18,57.61,3.22,49.51,3.11,55.19,3.01,54.45,2.91,56.29,3.14,1.00,1.06,0.88,151.53,6.42,151.53,6.42,94.73,4.48,145.39,6.39,124.34,5.00,145.39,6.39,29.00,26.00,35.00,31.00,29.00,35.00,27.00,21.00,35.00,0,0,0,"All parameters are changed randomly",14.00,28.00,"close",11.00,"ZLEMA","ZLEMA",true,0.02,true,true,200.00,3.00,30.00,true,true,250.00,"Exchange","Exchange",0,0,true,true,0,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"WMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,35.00,2.75,3.00,1.20,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1650.51,165.05,1675.22,167.52,-24.72,-2.47,4435.95,443.59,3266.85,326.69,1169.09,116.91,2785.44,278.54,1591.63,159.16,1193.81,119.38,1836.11,65.29,491.49,19.41,1963.00,196.30,1.89,"N/A",1.59,2.05,0.98,21.00,20.00,21.00,-7.91,-0.30,323.93,216.19,107.74,119.00,78.00,41.00,1.00,1.00,0,77.00,54.00,23.00,42.00,24.00,18.00,64.71,69.23,56.10,13.87,0.88,21.48,1.23,-0.60,-0.21,57.61,3.27,60.50,3.32,50.83,3.14,66.32,3.49,66.32,3.46,66.32,3.53,0.87,0.91,0.77,165.33,6.93,165.33,6.93,92.94,5.03,171.85,7.48,157.37,6.19,171.85,7.48,34.00,31.00,39.00,34.00,31.00,41.00,34.00,32.00,37.00,0,0,0,"All parameters are changed randomly",14.00,28.00,"close",11.00,"ZLEMA","ZLEMA",true,0.02,true,true,200.00,3.00,30.00,true,true,250.00,"Exchange","Exchange",0,0,true,true,0,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"WMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,21.00,3.00,3.00,1.10,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
24.12,2.41,-1.66,-0.17,25.78,2.58,1367.00,136.70,812.27,81.23,554.73,55.47,1342.88,134.29,813.93,81.39,528.95,52.90,177.77,16.80,215.55,19.76,1965.32,196.53,0.10,0.12,1.02,1.00,1.05,17.00,16.00,17.00,0,0,265.21,160.88,104.33,182.00,109.00,73.00,0,0,0,85.00,51.00,34.00,97.00,58.00,39.00,46.70,46.79,46.58,0.13,0.03,-0.02,-0.01,0.35,0.05,16.08,1.66,15.93,1.62,16.32,1.72,13.84,1.41,14.03,1.41,13.56,1.40,1.16,1.14,1.20,35.93,3.73,31.31,3.14,35.93,3.73,24.39,2.46,24.39,2.46,24.12,2.37,7.00,7.00,8.00,8.00,8.00,8.00,7.00,6.00,8.00,0,0,0,"All parameters are changed randomly",14.00,28.00,"close",11.00,"ZLEMA","ZLEMA",true,0.02,true,true,200.00,3.00,30.00,true,true,250.00,"Exchange","Exchange",0,0,true,true,0,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"WMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,49.00,1.25,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1440.41,144.04,1285.26,128.53,155.15,15.51,3912.88,391.29,2862.69,286.27,1050.19,105.02,2472.48,247.25,1577.43,157.74,895.04,89.50,1632.45,63.35,397.04,16.89,1966.20,196.62,2.34,"N/A",1.58,1.82,1.17,18.00,18.00,18.00,0,0,319.78,219.51,100.27,130.00,87.00,43.00,0,0,0,67.00,46.00,21.00,63.00,41.00,22.00,51.54,52.87,48.84,11.08,0.74,14.77,0.91,3.61,0.38,58.40,3.62,62.23,3.72,50.01,3.40,39.25,2.32,38.47,2.23,40.68,2.50,1.49,1.62,1.23,169.05,7.81,169.05,7.81,91.69,5.17,105.87,5.09,104.81,4.62,105.87,5.09,27.00,21.00,38.00,33.00,26.00,47.00,20.00,16.00,29.00,0,0,0,"All parameters are changed randomly",14.00,28.00,"close",11.00,"ZLEMA","ZLEMA",true,0.02,true,true,200.00,3.00,30.00,true,true,250.00,"Exchange","Exchange",0,0,true,true,0,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"WMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,14.00,2.00,3.00,1.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
533.72,53.37,107.32,10.73,426.40,42.64,2616.83,261.68,1445.96,144.60,1170.87,117.09,2083.11,208.31,1338.65,133.86,744.47,74.45,767.07,45.00,306.89,18.06,1967.00,196.70,1.00,3.51,1.26,1.08,1.57,17.00,17.00,17.00,0,0,336.56,202.80,133.77,167.00,100.00,67.00,0,0,0,84.00,47.00,37.00,83.00,53.00,30.00,50.30,47.00,55.22,3.20,0.28,1.07,0.13,6.36,0.51,31.15,2.38,30.77,2.34,31.65,2.43,25.10,1.84,25.26,1.83,24.82,1.86,1.24,1.22,1.27,61.88,4.40,61.88,4.40,59.55,4.28,56.78,3.62,49.16,3.28,56.78,3.62,13.00,12.00,15.00,16.00,15.00,17.00,11.00,10.00,11.00,0,0,0,"All parameters are changed randomly",14.00,28.00,"close",11.00,"ZLEMA","ZLEMA",true,0.02,true,true,200.00,3.00,30.00,true,true,250.00,"Exchange","Exchange",0,0,true,true,0,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"WMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,56.00,1.75,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
2191.71,219.17,2085.56,208.56,106.15,10.61,5230.81,523.08,3780.85,378.08,1449.97,145.00,3039.10,303.91,1695.28,169.53,1343.82,134.38,2439.52,71.98,562.75,18.88,1970.52,197.05,2.55,"N/A",1.72,2.23,1.08,25.00,24.00,25.00,0,0,311.42,200.94,110.48,103.00,66.00,37.00,0,0,0,58.00,40.00,18.00,45.00,26.00,19.00,56.31,60.61,48.65,21.28,1.22,31.60,1.61,2.87,0.51,90.19,4.66,94.52,4.72,80.55,4.54,67.54,3.22,65.20,3.16,70.73,3.30,1.34,1.45,1.14,277.32,9.40,277.32,9.40,162.86,6.59,188.18,6.95,169.80,5.44,188.18,6.95,46.00,44.00,50.00,50.00,42.00,67.00,42.00,48.00,35.00,0,0,0,"All parameters are changed randomly",14.00,28.00,"close",11.00,"ZLEMA","ZLEMA",true,0.02,true,true,200.00,3.00,30.00,true,true,250.00,"Exchange","Exchange",0,0,true,true,0,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"WMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,35.00,3.00,3.00,1.60,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
2248.80,224.88,2028.13,202.81,220.67,22.07,5376.49,537.65,3972.40,397.24,1404.09,140.41,3127.69,312.77,1944.27,194.43,1183.42,118.34,2404.89,71.59,516.68,17.46,1971.84,197.18,2.48,"N/A",1.72,2.04,1.19,26.00,25.00,26.00,0,0,317.36,215.99,101.37,102.00,69.00,33.00,0,0,0,52.00,37.00,15.00,50.00,32.00,18.00,50.98,53.62,45.45,22.05,1.25,29.39,1.56,6.69,0.62,103.39,5.23,107.36,5.33,93.61,5.00,62.55,2.89,60.76,2.80,65.75,3.04,1.65,1.77,1.42,301.01,10.39,301.01,10.39,189.35,7.22,165.23,6.10,144.99,4.77,165.23,6.10,46.00,39.00,59.00,52.00,41.00,80.00,39.00,37.00,42.00,0,0,0,"All parameters are changed randomly",14.00,28.00,"close",11.00,"ZLEMA","ZLEMA",true,0.02,true,true,200.00,3.00,30.00,true,true,250.00,"Exchange","Exchange",0,0,true,true,0,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"WMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,42.00,2.75,3.00,2.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-73.55,-7.36,-62.61,-6.26,-10.94,-1.09,1056.31,105.63,614.43,61.44,441.88,44.19,1129.87,112.99,677.04,67.70,452.82,45.28,118.34,11.77,166.65,15.86,1973.20,197.32,-0.36,-0.37,0.94,0.91,0.98,16.00,16.00,16.00,0,0,270.38,161.44,108.94,189.00,112.00,77.00,0,0,0,90.00,53.00,37.00,99.00,59.00,40.00,47.62,47.32,48.05,-0.39,-0.03,-0.56,-0.05,-0.14,-0.01,11.74,1.24,11.59,1.21,11.94,1.27,11.41,1.19,11.48,1.18,11.32,1.19,1.03,1.01,1.06,25.35,2.75,22.15,2.31,25.35,2.75,22.52,2.30,22.52,2.30,18.73,1.93,5.00,5.00,5.00,5.00,5.00,6.00,4.00,4.00,5.00,0,0,0,"All parameters are changed randomly",14.00,28.00,"close",11.00,"ZLEMA","ZLEMA",true,0.02,true,true,200.00,3.00,30.00,true,true,250.00,"Exchange","Exchange",0,0,true,true,0,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"WMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,49.00,1.00,3.00,1.40,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
846.06,84.61,576.04,57.60,270.02,27.00,2923.85,292.38,1919.24,191.92,1004.61,100.46,2077.79,207.78,1343.20,134.32,734.59,73.46,987.01,52.28,334.98,18.40,1972.72,197.27,1.58,"N/A",1.41,1.43,1.37,16.00,16.00,16.00,0,0,289.55,188.43,101.12,144.00,92.00,52.00,0,0,0,76.00,48.00,28.00,68.00,44.00,24.00,52.78,52.17,53.85,5.88,0.46,6.26,0.47,5.19,0.46,38.47,2.90,39.98,2.93,35.88,2.85,30.56,2.26,30.53,2.22,30.61,2.33,1.26,1.31,1.17,101.45,6.29,101.45,6.29,75.12,4.56,83.85,5.04,70.32,4.18,83.85,5.04,21.00,18.00,26.00,23.00,20.00,28.00,18.00,15.00,24.00,0,0,0,"All parameters are changed randomly",14.00,28.00,"close",11.00,"ZLEMA","ZLEMA",true,0.02,true,true,200.00,3.00,30.00,true,true,250.00,"Exchange","Exchange",0,0,true,true,0,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"WMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,21.00,2.00,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
9.90,0.99,-14.36,-1.44,24.26,2.43,1532.46,153.25,928.94,92.89,603.52,60.35,1522.56,152.26,943.30,94.33,579.26,57.93,275.47,23.03,189.63,16.05,1972.27,197.23,0.05,0.08,1.01,0.99,1.04,16.00,15.00,16.00,0,0,281.51,170.29,111.22,181.00,108.00,73.00,0,0,0,96.00,58.00,38.00,85.00,50.00,35.00,53.04,53.70,52.05,0.05,0.02,-0.13,0,0.33,0.05,15.96,1.55,16.02,1.53,15.88,1.58,17.91,1.71,18.87,1.77,16.55,1.61,0.89,0.85,0.96,38.03,3.98,33.22,3.11,38.03,3.98,45.41,4.11,45.41,4.11,29.51,2.80,8.00,8.00,8.00,7.00,7.00,8.00,8.00,9.00,8.00,0,0,0,"All parameters are changed randomly",14.00,28.00,"close",11.00,"ZLEMA","ZLEMA",true,0.02,true,true,200.00,3.00,30.00,true,true,250.00,"Exchange","Exchange",0,0,true,true,0,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"WMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,7.00,1.50,3.00,1.10,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
935.59,93.56,720.46,72.05,215.13,21.51,3298.72,329.87,2247.62,224.76,1051.10,105.11,2363.13,236.31,1527.16,152.72,835.97,83.60,1146.52,55.52,316.79,15.94,1973.06,197.31,1.61,"N/A",1.40,1.47,1.26,18.00,18.00,18.00,0,0,294.28,193.80,100.48,132.00,86.00,46.00,0,0,0,50.00,33.00,17.00,82.00,53.00,29.00,37.88,38.37,36.96,7.09,0.56,8.38,0.63,4.68,0.41,65.97,4.61,68.11,4.69,61.83,4.47,28.82,1.92,28.81,1.89,28.83,1.97,2.29,2.36,2.15,154.68,8.54,154.68,8.54,103.39,6.69,72.18,3.94,67.91,3.50,72.18,3.94,25.00,21.00,34.00,34.00,25.00,52.00,20.00,18.00,23.00,0,0,0,"All parameters are changed randomly",14.00,28.00,"close",11.00,"ZLEMA","ZLEMA",true,0.02,true,true,200.00,3.00,30.00,true,true,250.00,"Exchange","Exchange",0,0,true,true,0,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"WMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,42.00,1.75,3.00,2.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
639.75,63.98,363.19,36.32,276.56,27.66,2574.99,257.50,1579.53,157.95,995.46,99.55,1935.24,193.52,1216.33,121.63,718.90,71.89,819.02,46.45,380.32,21.88,1972.56,197.26,1.41,10.22,1.33,1.30,1.39,17.00,16.00,17.00,0,0,334.20,206.15,128.04,165.00,101.00,64.00,0,0,0,101.00,62.00,39.00,64.00,39.00,25.00,61.21,61.39,60.94,3.88,0.32,3.60,0.30,4.32,0.35,25.49,1.92,25.48,1.90,25.52,1.95,30.24,2.20,31.19,2.24,28.76,2.14,0.84,0.82,0.89,60.84,4.79,60.84,4.27,56.23,4.79,77.85,4.92,68.96,4.62,77.85,4.92,14.00,13.00,15.00,14.00,13.00,17.00,13.00,14.00,12.00,0,0,0,"All parameters are changed randomly",14.00,28.00,"close",11.00,"ZLEMA","ZLEMA",true,0.02,true,true,200.00,3.00,30.00,true,true,250.00,"Exchange","Exchange",0,0,true,true,0,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"WMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,14.00,2.00,3.00,1.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
2432.94,243.29,1939.97,194.00,492.97,49.30,5424.75,542.48,3768.35,376.84,1656.40,165.64,2991.81,299.18,1828.38,182.84,1163.43,116.34,2716.43,73.97,529.34,16.96,1972.29,197.23,2.84,"N/A",1.81,2.06,1.42,25.00,25.00,25.00,0,0,396.97,264.26,132.71,126.00,81.00,45.00,0,0,0,79.00,52.00,27.00,47.00,29.00,18.00,62.70,64.20,60.00,19.31,1.03,23.95,1.17,10.95,0.80,68.67,3.36,72.47,3.36,61.35,3.37,63.66,2.88,63.05,2.78,64.63,3.05,1.08,1.15,0.95,193.32,6.24,193.32,6.24,141.42,5.88,176.02,5.60,142.70,4.40,176.02,5.60,28.00,26.00,32.00,30.00,29.00,33.00,25.00,21.00,31.00,0,0,0,"All parameters are changed randomly",14.00,28.00,"close",11.00,"ZLEMA","ZLEMA",true,0.02,true,true,200.00,3.00,30.00,true,true,250.00,"Exchange","Exchange",0,0,true,true,0,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"WMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,56.00,2.75,3.00,1.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
126.98,12.70,88.71,8.87,38.26,3.83,1649.02,164.90,997.73,99.77,651.29,65.13,1522.04,152.20,909.02,90.90,613.02,61.30,205.04,17.73,212.00,18.32,1973.17,197.32,0.55,1.54,1.08,1.10,1.06,17.00,16.00,17.00,0,0,283.96,172.53,111.43,181.00,109.00,72.00,0,0,0,79.00,48.00,31.00,102.00,61.00,41.00,43.65,44.04,43.06,0.70,0.08,0.81,0.09,0.53,0.07,20.87,2.01,20.79,1.98,21.01,2.05,14.92,1.41,14.90,1.40,14.95,1.43,1.40,1.40,1.41,40.50,3.82,40.50,3.80,37.86,3.82,29.73,2.74,25.93,2.46,29.73,2.74,8.00,8.00,9.00,10.00,10.00,10.00,7.00,6.00,8.00,0,0,0,"All parameters are changed randomly",14.00,28.00,"close",11.00,"ZLEMA","ZLEMA",true,0.02,true,true,200.00,3.00,30.00,true,true,250.00,"Exchange","Exchange",0,0,true,true,0,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"WMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,49.00,1.25,3.00,1.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
