"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Range","__Period","__Factor","__Forecast","__Peak & Trough","__Spread Percentage","__Show Trendline","__Trend Direction","__Show Price Close","__Show MA01","__Show MA02","__Show Trend","__Show RSI","__Show MACDV","__Show SignalV","__Show Condition","__Show Momentum","__MACD-V Fast","__MACD-V Slow","__MACD-V Signal","__ATR","__Show TF MN","__MA1","__MA2","__Timezones: Src","__-> Dst","__Srart From ","__End To       ","__Select Session Days","__Mon","__Tue","__Wed","__Thu","__Fri","__Sat","__Sun","__Session Start","__:","__Session End ","__1. ADX:","__1L","__S","__Lv","__2. MACD:","__Lf","__Ls","__3. Bar direction=Trade direction","__4. Rising Volume","__5. Rising/Falling MA:","__Length","__Bars","__6. High/Low Filter:","__Lookback","__7. Maximum close change allowed on entry:","__(％)","__8. Minimum close change allowed on entry:","__9. RSI:","__9L","__OS","__OB","__10. MA:","__Type","__10L","__11. EMA Difference:","__EMA 1","__EMA 2","__13. Bias:","__13L","__P","__14. TimeFrame:","__Take Profit Type","__Stop Loss Type","__ Profit ％    ","__ Stop ％  ","__ Profit ＄    ","__ Stop ＄  ","__ ATR Period  ","__ Multiplier","__ Trailing ％  ","__ R:R    1:","__Fixed RR","__ HH / LL   ","__  LO / HI ","__Add ％","__ MA Stop","__ Len","__ Step","__ 𝐄𝐱𝐭𝐞𝐫𝐧𝐚𝐥 𝐒𝐨𝐮𝐫𝐜𝐞  ","__ Long Deals    ","__ Short Deals","__ Wait End Deal ","__ Reverse Deals","__ ReEntry Deal  ","__ ReOpen Deal","__Loss Streak","__Win Streak","__Row Loss InDay","__DrawDown %","__InDay Loss %","__Daily Trades","__Weekly Trades","__Order Size","__Use Net Profit","__​🇪​​🇶​​🇺​​🇮​​🇹​​🇾​","__​🇸​​🇮​​🇿​​🇪","__​🇨​​🇴​​🇳​​🇹​​🇷​​🇦​​🇨​​🇹​​🇸​","__Take Profit LV 1","__﻿","__Take Profit LV 2","__Take Profit LV 3","__Take Profit LV 4","__Take Profit LV 5","__Stop Loss","__𝐓𝐈𝐏 𝐅𝐨𝐫 𝐓𝐏","__ SL 0 Position","__Breakeven on TP","__ CoolDown # Bars","__Dashboard Size","__Performance Summary","__Monthly Performance","__Active Filters","__5m","__15m","__30m","__45m","__1h","__2h","__3h","__4h","__1d","__Show Trade Stats⚠️🐌"
2161.28,216.13,1294.23,129.42,867.05,86.70,6687.53,668.75,3667.17,366.72,3020.35,302.04,4526.25,452.62,2372.94,237.29,2153.30,215.33,3068.34,75.43,592.27,20.48,264.98,26.50,0.74,12.69,1.48,1.55,1.40,11443.00,10428.00,11443.00,0,0,434.55,203.38,231.16,108.00,57.00,51.00,0,0,0,47.00,25.00,22.00,61.00,32.00,29.00,43.52,43.86,43.14,20.01,1.24,22.71,1.62,17.00,0.81,142.29,6.32,146.69,7.58,137.29,4.89,74.20,2.68,74.15,3.04,74.25,2.29,1.92,1.98,1.85,527.97,34.42,487.24,34.42,527.97,20.26,287.16,14.20,287.16,14.20,170.93,4.70,66.00,64.00,68.00,82.00,74.00,92.00,54.00,57.00,51.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,21.00,2.75,3.00,2.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
791.23,79.12,673.21,67.32,118.01,11.80,3526.66,352.67,2073.94,207.39,1452.73,145.27,2735.44,273.54,1400.72,140.07,1334.71,133.47,1034.23,50.86,304.26,16.02,264.98,26.50,0.67,2.95,1.29,1.48,1.09,6215.00,6048.00,6215.00,0,0,551.68,257.06,294.62,230.00,114.00,116.00,0,0,0,110.00,54.00,56.00,120.00,60.00,60.00,47.83,47.37,48.28,3.44,0.28,5.91,0.48,1.02,0.08,32.06,2.10,38.41,2.68,25.94,1.55,22.80,1.39,23.35,1.50,22.25,1.29,1.41,1.65,1.17,192.80,12.97,192.80,12.97,58.71,3.30,96.53,6.10,96.53,6.10,94.76,4.99,12.00,13.00,11.00,14.00,14.00,13.00,11.00,13.00,10.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,21.00,1.50,3.00,1.60,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
87.57,8.76,129.57,12.96,-42.00,-4.20,2043.38,204.34,1162.93,116.29,880.45,88.05,1955.81,195.58,1033.35,103.34,922.45,92.25,284.33,22.70,154.37,13.03,264.27,26.43,0.25,0.58,1.05,1.13,0.95,3917.00,3810.00,3917.00,0,0,460.47,222.19,238.28,277.00,136.00,141.00,0,0,0,112.00,53.00,59.00,165.00,83.00,82.00,40.43,38.97,41.84,0.32,0.04,0.95,0.10,-0.30,-0.02,18.24,1.67,21.94,2.04,14.92,1.33,11.85,1.06,12.45,1.13,11.25,0.99,1.54,1.76,1.33,75.42,7.05,75.42,7.05,38.74,3.49,61.06,5.22,51.15,4.65,61.06,5.22,8.00,7.00,8.00,10.00,9.00,10.00,6.00,7.00,6.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,63.00,1.00,3.00,2.10,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
2142.14,214.21,1350.70,135.07,791.44,79.14,6446.49,644.65,3586.77,358.68,2859.72,285.97,4304.35,430.43,2236.06,223.61,2068.29,206.83,3145.59,75.89,682.69,18.80,264.62,26.46,0.69,9.94,1.50,1.60,1.38,10880.00,10682.00,10880.00,0,0,461.01,229.53,231.48,115.00,63.00,52.00,0,0,0,55.00,32.00,23.00,60.00,31.00,29.00,47.83,50.79,44.23,18.63,1.13,21.44,1.40,15.22,0.80,117.21,5.18,112.09,5.60,124.34,4.59,71.74,2.59,72.13,2.95,71.32,2.21,1.63,1.55,1.74,536.11,28.32,407.40,28.32,536.11,22.01,272.29,12.39,272.29,12.39,173.34,4.73,59.00,53.00,67.00,73.00,55.00,97.00,47.00,51.00,42.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,35.00,2.75,3.00,2.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
2337.23,233.72,1119.84,111.98,1217.39,121.74,6514.35,651.43,3292.18,329.22,3222.17,322.22,4177.11,417.71,2172.33,217.23,2004.78,200.48,2690.34,72.92,354.37,20.05,264.62,26.46,0.81,"N/A",1.56,1.52,1.61,10223.00,9498.00,10223.00,0,0,523.54,231.04,292.50,142.00,70.00,72.00,0,0,0,70.00,35.00,35.00,72.00,35.00,37.00,49.30,50.00,48.61,16.46,0.94,16.00,1.18,16.91,0.71,93.06,4.33,94.06,5.12,92.06,3.53,58.02,2.35,62.07,2.76,54.18,1.95,1.60,1.52,1.70,345.08,26.92,345.08,26.92,274.88,13.30,232.26,13.74,232.26,13.74,138.17,4.19,40.00,47.00,32.00,46.00,53.00,39.00,33.00,41.00,26.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,14.00,2.50,3.00,1.90,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
2674.51,267.45,1282.76,128.28,1391.75,139.17,7363.31,736.33,3805.07,380.51,3558.24,355.82,4688.80,468.88,2522.31,252.23,2166.49,216.65,3080.32,75.51,584.27,16.68,264.62,26.46,0.66,239.64,1.57,1.51,1.64,11530.00,10965.00,11530.00,0,0,551.73,265.86,285.88,132.00,70.00,62.00,0,0,0,60.00,32.00,28.00,72.00,38.00,34.00,45.45,45.71,45.16,20.26,1.10,18.33,1.33,22.45,0.85,122.72,5.14,118.91,5.86,127.08,4.32,65.12,2.26,66.38,2.48,63.72,2.01,1.88,1.79,1.99,649.76,26.38,393.50,23.40,649.76,26.38,196.87,8.57,196.87,8.57,155.05,4.06,50.00,41.00,59.00,68.00,46.00,93.00,34.00,37.00,32.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,63.00,2.50,3.00,2.10,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
2592.10,259.21,1411.61,141.16,1180.49,118.05,7648.39,764.84,3929.54,392.95,3718.85,371.88,5056.29,505.63,2517.94,251.79,2538.36,253.84,3238.37,76.42,732.83,19.63,264.62,26.46,0.98,48.72,1.51,1.56,1.47,11978.00,10218.00,11978.00,0,0,625.09,246.36,378.72,151.00,66.00,85.00,0,0,0,70.00,29.00,41.00,81.00,37.00,44.00,46.36,43.94,48.24,17.17,0.95,21.39,1.43,13.89,0.58,109.26,4.59,135.50,6.58,90.70,3.19,62.42,2.20,68.05,2.61,57.69,1.85,1.75,1.99,1.57,427.70,30.42,427.70,30.42,294.17,11.00,215.24,13.27,215.24,13.27,152.37,3.93,37.00,47.00,30.00,52.00,72.00,37.00,25.00,28.00,23.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,7.00,2.25,3.00,2.10,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
2166.05,216.61,1049.02,104.90,1117.04,111.70,6035.01,603.50,3137.98,313.80,2897.03,289.70,3868.95,386.90,2088.96,208.90,1780.00,178.00,2736.96,73.25,379.93,18.80,264.27,26.43,0.80,43.54,1.56,1.50,1.63,10080.00,9553.00,10080.00,0,0,451.69,219.12,232.57,119.00,64.00,55.00,0,0,0,62.00,34.00,28.00,57.00,30.00,27.00,52.10,53.13,50.91,18.20,1.08,16.39,1.17,20.31,0.97,97.34,4.46,92.29,4.86,103.47,3.99,67.88,2.61,69.63,3.01,65.93,2.16,1.43,1.33,1.57,446.35,25.46,356.05,25.46,446.35,19.79,245.45,12.39,245.45,12.39,155.31,4.73,54.00,51.00,58.00,65.00,54.00,78.00,43.00,47.00,38.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,35.00,2.75,3.00,1.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
2220.49,222.05,1155.87,115.59,1064.62,106.46,6548.95,654.90,3499.30,349.93,3049.66,304.97,4328.46,432.85,2343.42,234.34,1985.03,198.50,2597.25,72.22,453.08,17.42,264.27,26.43,0.79,"N/A",1.51,1.49,1.54,9881.00,9307.00,9881.00,0,0,535.00,254.13,280.87,146.00,76.00,70.00,0,0,0,63.00,33.00,30.00,83.00,43.00,40.00,43.15,43.42,42.86,15.21,0.90,15.21,1.14,15.21,0.64,103.95,4.84,106.04,5.69,101.66,3.90,52.15,2.09,54.50,2.35,49.63,1.81,1.99,1.95,2.05,407.20,27.40,387.37,27.40,407.20,18.67,192.61,10.89,192.61,10.89,130.62,3.91,41.00,38.00,44.00,57.00,49.00,65.00,29.00,30.00,28.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,28.00,2.25,3.00,2.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
2044.91,204.49,1102.52,110.25,942.40,94.24,6545.45,654.55,3575.80,357.58,2969.65,296.97,4500.54,450.05,2473.28,247.33,2027.26,202.73,2529.09,71.68,547.14,16.75,263.55,26.36,0.65,10.56,1.45,1.45,1.47,10955.00,10488.00,10955.00,0,0,531.26,263.91,267.35,136.00,75.00,61.00,0,0,0,71.00,40.00,31.00,65.00,35.00,30.00,52.21,53.33,50.82,15.04,0.91,14.70,1.06,15.45,0.74,92.19,4.10,89.39,4.51,95.80,3.56,69.24,2.56,70.67,2.89,67.58,2.17,1.33,1.26,1.42,494.34,21.13,338.56,21.13,494.34,20.32,210.66,10.17,210.66,10.17,148.57,4.60,44.00,37.00,52.00,53.00,40.00,69.00,34.00,34.00,35.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,49.00,2.75,3.00,1.60,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
2092.34,209.23,1116.77,111.68,975.58,97.56,6319.99,632.00,3259.91,325.99,3060.09,306.01,4227.65,422.77,2143.14,214.31,2084.51,208.45,2378.16,70.41,400.12,14.21,263.55,26.36,0.62,14.94,1.50,1.52,1.47,10404.00,9766.00,10404.00,0,0,606.28,278.22,328.06,166.00,85.00,81.00,0,0,0,72.00,38.00,34.00,94.00,47.00,47.00,43.37,44.71,41.98,12.60,0.75,13.14,1.00,12.04,0.50,87.78,4.11,85.79,4.72,90.00,3.44,44.98,1.82,45.60,2.01,44.35,1.63,1.95,1.88,2.03,444.95,21.13,304.74,21.13,444.95,20.32,141.98,7.43,141.98,7.43,105.14,3.37,33.00,29.00,36.00,44.00,33.00,56.00,24.00,25.00,22.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,49.00,2.00,3.00,2.20,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
321.81,32.18,398.07,39.81,-76.26,-7.63,2577.57,257.76,1561.76,156.18,1015.81,101.58,2255.76,225.58,1163.68,116.37,1092.07,109.21,504.06,33.75,154.66,11.21,262.48,26.25,0.54,1.63,1.14,1.34,0.93,4685.00,4571.00,4685.00,0,0,536.99,254.78,282.22,279.00,137.00,142.00,0,0,0,109.00,54.00,55.00,170.00,83.00,87.00,39.07,39.42,38.73,1.15,0.12,2.91,0.26,-0.54,-0.03,23.65,1.89,28.92,2.38,18.47,1.41,13.27,1.02,14.02,1.11,12.55,0.93,1.78,2.06,1.47,121.82,10.83,121.82,10.83,41.46,2.91,71.88,5.48,71.88,5.48,52.88,3.79,8.00,8.00,8.00,10.00,10.00,10.00,6.00,6.00,6.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,28.00,1.00,3.00,2.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
264.83,26.48,100.82,10.08,164.00,16.40,2377.09,237.71,1294.05,129.40,1083.04,108.30,2112.26,211.23,1193.22,119.32,919.04,91.90,460.06,31.87,215.48,14.95,263.20,26.32,0.38,1.46,1.13,1.08,1.18,4759.00,4644.00,4759.00,0,0,477.23,232.69,244.54,252.00,127.00,125.00,0,0,0,117.00,57.00,60.00,135.00,70.00,65.00,46.43,44.88,48.00,1.05,0.11,0.79,0.11,1.31,0.11,20.32,1.65,22.70,1.92,18.05,1.39,15.65,1.23,17.05,1.37,14.14,1.08,1.30,1.33,1.28,115.61,9.15,85.75,7.60,115.61,9.15,75.33,6.21,75.33,6.21,29.50,2.17,9.00,8.00,9.00,10.00,8.00,12.00,7.00,8.00,7.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,49.00,1.25,3.00,1.60,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
744.08,74.41,203.33,20.33,540.75,54.07,3680.11,368.01,1891.27,189.13,1788.84,178.88,2936.03,293.60,1687.94,168.79,1248.09,124.81,917.84,47.88,236.41,13.52,262.84,26.28,0.61,4.38,1.25,1.12,1.43,6189.00,5974.00,6189.00,0,0,541.30,266.92,274.38,228.00,118.00,110.00,0,0,0,101.00,51.00,50.00,127.00,67.00,60.00,44.30,43.22,45.45,3.26,0.27,1.72,0.24,4.92,0.30,36.44,2.43,37.08,2.68,35.78,2.17,23.12,1.44,25.19,1.62,20.80,1.25,1.58,1.47,1.72,213.49,14.27,124.48,9.62,213.49,14.27,95.29,6.88,95.29,6.88,43.65,2.51,14.00,13.00,15.00,18.00,15.00,21.00,11.00,11.00,10.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,63.00,1.50,3.00,1.90,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
