"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Length","__Type ➞","__RR Ratio","__SL Type","__Show SL","__Line Style","__Dashboard Size","__Performance Summary","__Monthly Performance"
859.29,34.37,590.57,23.62,268.72,10.75,1855.45,74.22,1107.79,44.31,747.66,29.91,996.15,39.85,517.22,20.69,478.93,19.16,2222.49,47.95,1670.65,48.29,3827.97,153.12,1.26,154.87,1.86,2.14,1.56,54.00,47.00,54.00,921.31,27.43,82.24,53.08,29.17,18.00,12.00,6.00,1.00,0,1.00,12.00,9.00,3.00,6.00,3.00,3.00,66.67,75.00,50.00,47.74,1.86,49.21,1.88,44.79,1.81,154.62,5.45,123.09,4.35,249.22,8.76,166.03,5.32,172.41,5.51,159.64,5.14,0.93,0.71,1.56,574.78,20.64,182.69,7.06,574.78,20.64,224.03,7.71,219.99,7.71,224.03,6.67,43.00,45.00,40.00,42.00,44.00,33.00,47.00,48.00,46.00,0,0,0,"All parameters are changed randomly",130.00,"Body",1.10,"Close",true,"Dashed","Small",true,true
538.05,21.52,2621.70,104.87,-2083.65,-83.35,4153.39,166.14,4153.39,166.14,0,0,3615.34,144.61,1531.69,61.27,2083.65,83.35,2496.01,55.28,1915.60,47.72,2885.13,115.41,0.80,10.25,1.15,2.71,0,53.00,51.00,53.00,1211.51,39.88,166.68,110.89,55.79,41.00,28.00,13.00,1.00,0,1.00,13.00,13.00,0,28.00,15.00,13.00,31.71,46.43,0,13.12,0.90,93.63,3.69,-160.28,-5.12,319.49,12.34,319.49,12.34,"N/A",,129.12,4.42,102.11,3.81,160.28,5.12,2.47,3.13,0,813.42,25.42,813.42,25.42,"N/A",,973.56,24.26,161.63,6.32,973.56,24.26,131.00,68.00,265.00,111.00,111.00,0,139.00,31.00,265.00,0,0,0,"All parameters are changed randomly",10.00,"Body",2.80,"Close",true,"Dashed","Small",true,true
387.41,15.50,779.09,31.16,-391.67,-15.67,1054.21,42.17,1054.21,42.17,0,0,666.80,26.67,275.13,11.01,391.67,15.67,1486.14,37.30,1641.77,51.64,3140.59,125.62,0.79,13.67,1.58,3.83,0,48.00,48.00,34.00,791.33,27.41,33.07,25.85,7.22,7.00,6.00,1.00,1.00,0,1.00,4.00,4.00,0,3.00,2.00,1.00,57.14,66.67,0,55.34,2.48,129.85,4.94,-391.67,-12.25,263.55,9.69,263.55,9.69,"N/A",,222.27,7.12,137.56,4.55,391.67,12.25,1.19,1.92,0,355.93,12.61,355.93,12.61,"N/A",,389.51,12.25,187.57,6.10,389.51,12.25,80.00,92.00,8.00,103.00,103.00,0,50.00,71.00,8.00,0,0,0,"All parameters are changed randomly",180.00,"Body",2.40,"Close",true,"Dashed","Small",true,true
289.11,11.56,1021.15,40.85,-732.05,-29.28,1537.10,61.48,1537.10,61.48,0,0,1247.99,49.92,515.94,20.64,732.05,29.28,2215.21,47.86,1900.85,56.13,3831.77,153.27,0.49,1.08,1.23,2.98,0,54.00,47.00,54.00,763.68,27.38,46.39,34.94,11.45,10.00,8.00,2.00,1.00,0,1.00,5.00,5.00,0,5.00,3.00,2.00,50.00,62.50,0,28.91,1.69,127.64,4.92,-366.02,-11.22,307.42,11.24,307.42,11.24,"N/A",,249.60,7.85,171.98,5.60,366.02,11.22,1.23,1.79,0,480.88,16.89,480.88,16.89,"N/A",,644.71,19.04,248.74,7.71,644.71,19.04,455.00,78.00,1962.00,95.00,95.00,0,814.00,50.00,1962.00,0,0,0,"All parameters are changed randomly",130.00,"Body",2.60,"Close",true,"Dashed","Small",true,true
1074.79,42.99,2327.46,93.10,-1252.67,-50.11,3905.37,156.21,3905.37,156.21,0,0,2830.58,113.22,1577.91,63.12,1252.67,50.11,3875.85,62.55,2372.77,49.01,4034.81,161.39,0.51,2.11,1.38,2.48,0,56.00,50.00,56.00,1424.49,39.85,106.79,77.84,28.95,21.00,15.00,6.00,1.00,0,1.00,10.00,10.00,0,11.00,5.00,6.00,47.62,66.67,0,51.18,2.71,155.16,6.11,-208.78,-5.78,390.54,13.33,390.54,13.33,"N/A",,257.33,6.94,315.58,8.34,208.78,5.78,1.52,1.24,0,1454.74,56.46,1454.74,56.46,"N/A",,863.14,21.63,793.97,21.63,863.14,19.04,275.00,115.00,675.00,157.00,157.00,0,383.00,33.00,675.00,0,0,0,"All parameters are changed randomly",30.00,"Body",2.10,"Close",true,"Dashed","Small",true,true
235.15,9.41,956.61,38.26,-721.46,-28.86,1465.71,58.63,1465.71,58.63,0,0,1230.57,49.22,509.11,20.36,721.46,28.86,2139.49,47.00,1874.20,56.27,3831.77,153.27,0.47,1.01,1.19,2.88,0,54.00,47.00,54.00,748.91,27.38,45.87,34.55,11.32,10.00,8.00,2.00,1.00,0,1.00,5.00,5.00,0,5.00,3.00,2.00,50.00,62.50,0,23.51,1.47,119.58,4.65,-360.73,-11.22,293.14,10.80,293.14,10.80,"N/A",,246.11,7.85,169.70,5.60,360.73,11.22,1.19,1.73,0,459.30,16.23,459.30,16.23,"N/A",,634.16,19.04,245.81,7.71,634.16,19.04,454.00,78.00,1962.00,94.00,94.00,0,814.00,50.00,1962.00,0,0,0,"All parameters are changed randomly",130.00,"Body",2.50,"Close",true,"Dashed","Small",true,true
414.42,16.58,1241.97,49.68,-827.54,-33.10,1980.84,79.23,1980.84,79.23,0,0,1566.42,62.66,738.87,29.55,827.54,33.10,1834.67,43.42,1556.86,50.08,4137.38,165.50,0.64,3.39,1.26,2.68,0,57.00,52.00,57.00,798.54,27.40,71.46,52.63,18.83,17.00,13.00,4.00,1.00,0,1.00,7.00,7.00,0,10.00,6.00,4.00,41.18,53.85,0,24.38,1.33,95.54,3.93,-206.89,-7.10,282.98,11.05,282.98,11.05,"N/A",,156.64,5.47,123.15,4.39,206.89,7.10,1.81,2.30,0,401.43,17.29,401.43,17.29,"N/A",,588.65,19.04,239.58,7.71,588.65,19.04,269.00,44.00,1002.00,70.00,70.00,0,409.00,14.00,1002.00,0,0,0,"All parameters are changed randomly",60.00,"Body",2.20,"Close",true,"Dashed","Small",true,true
897.15,35.89,591.02,23.64,306.13,12.25,1905.98,76.24,1113.81,44.55,792.17,31.69,1008.84,40.35,522.79,20.91,486.04,19.44,2274.67,48.53,1683.92,48.21,3827.97,153.12,1.27,158.44,1.89,2.13,1.63,54.00,47.00,54.00,931.65,27.42,83.18,53.61,29.57,18.00,12.00,6.00,1.00,0,1.00,12.00,9.00,3.00,6.00,3.00,3.00,66.67,75.00,50.00,49.84,1.93,49.25,1.89,51.02,2.01,158.83,5.56,123.76,4.36,264.06,9.16,168.14,5.32,174.26,5.51,162.01,5.14,0.95,0.71,1.63,607.15,21.58,191.82,7.38,607.15,21.58,228.08,7.71,221.68,7.71,228.08,6.67,42.00,44.00,40.00,40.00,42.00,33.00,47.00,48.00,46.00,0,0,0,"All parameters are changed randomly",120.00,"Body",1.15,"Close",true,"Dashed","Small",true,true
585.47,23.42,996.74,39.87,-411.27,-16.45,1287.20,51.49,1287.20,51.49,0,0,701.73,28.07,290.46,11.62,411.27,16.45,1759.42,41.32,1695.01,50.78,3139.13,125.57,0.94,131.15,1.83,4.43,0,48.00,48.00,36.00,846.18,27.42,34.47,26.85,7.62,7.00,6.00,1.00,1.00,0,1.00,4.00,4.00,0,3.00,2.00,1.00,57.14,66.67,0,83.64,3.54,166.12,6.17,-411.27,-12.25,321.80,11.53,321.80,11.53,"N/A",,233.91,7.12,145.23,4.55,411.27,12.25,1.38,2.22,0,435.42,15.00,435.42,15.00,"N/A",,408.95,12.25,200.44,6.10,408.95,12.25,84.00,97.00,8.00,110.00,110.00,0,50.00,71.00,8.00,0,0,0,"All parameters are changed randomly",180.00,"Body",2.85,"Close",true,"Dashed","Small",true,true
562.84,22.51,971.90,38.88,-409.06,-16.36,1260.62,50.42,1260.62,50.42,0,0,697.77,27.91,288.71,11.55,409.06,16.36,1728.20,40.89,1689.13,50.87,3139.13,125.57,0.92,129.01,1.81,4.37,0,48.00,48.00,35.00,839.97,27.42,34.31,26.74,7.57,7.00,6.00,1.00,1.00,0,1.00,4.00,4.00,0,3.00,2.00,1.00,57.14,66.67,0,80.41,3.42,161.98,6.03,-409.06,-12.25,315.15,11.32,315.15,11.32,"N/A",,232.59,7.12,144.36,4.55,409.06,12.25,1.36,2.18,0,426.42,14.74,426.42,14.74,"N/A",,406.76,12.25,198.97,6.10,406.76,12.25,84.00,97.00,8.00,110.00,110.00,0,50.00,71.00,8.00,0,0,0,"All parameters are changed randomly",180.00,"Body",2.80,"Close",true,"Dashed","Small",true,true
408.99,16.36,802.81,32.11,-393.82,-15.75,1079.61,43.18,1079.61,43.18,0,0,670.62,26.82,276.80,11.07,393.82,15.75,1515.88,37.76,1647.59,51.54,3139.13,125.57,0.81,16.74,1.61,3.90,0,48.00,48.00,34.00,797.77,27.42,33.22,25.96,7.26,7.00,6.00,1.00,1.00,0,1.00,4.00,4.00,0,3.00,2.00,1.00,57.14,66.67,0,58.43,2.60,133.80,5.08,-393.82,-12.25,269.90,9.89,269.90,9.89,"N/A",,223.54,7.12,138.40,4.55,393.82,12.25,1.21,1.95,0,364.51,12.87,364.51,12.87,"N/A",,391.64,12.25,188.97,6.10,391.64,12.25,81.00,94.00,8.00,105.00,105.00,0,50.00,71.00,8.00,0,0,0,"All parameters are changed randomly",160.00,"Body",2.45,"Close",true,"Dashed","Small",true,true
585.47,23.42,996.74,39.87,-411.27,-16.45,1287.20,51.49,1287.20,51.49,0,0,701.73,28.07,290.46,11.62,411.27,16.45,1759.42,41.32,1695.01,50.78,3139.62,125.58,0.94,131.13,1.83,4.43,0,48.00,48.00,36.00,845.99,27.42,34.47,26.85,7.62,7.00,6.00,1.00,1.00,0,1.00,4.00,4.00,0,3.00,2.00,1.00,57.14,66.67,0,83.64,3.54,166.12,6.17,-411.27,-12.25,321.80,11.53,321.80,11.53,"N/A",,233.91,7.12,145.23,4.55,411.27,12.25,1.38,2.22,0,435.42,15.00,435.42,15.00,"N/A",,408.95,12.25,200.44,6.10,408.95,12.25,84.00,97.00,8.00,110.00,110.00,0,50.00,71.00,8.00,0,0,0,"All parameters are changed randomly",170.00,"Body",2.85,"Close",true,"Dashed","Small",true,true
-527.35,-21.09,595.71,23.83,-1123.06,-44.92,2002.58,80.10,2002.58,80.10,0,0,2529.93,101.20,1406.86,56.27,1123.06,44.92,2291.03,50.95,1927.29,58.59,4031.45,161.26,0.22,0.33,0.79,1.42,0,56.00,50.00,56.00,786.66,39.88,81.82,52.52,29.29,21.00,14.00,7.00,1.00,0,1.00,6.00,6.00,0,15.00,8.00,7.00,28.57,42.86,0,-25.11,-0.58,42.55,1.93,-160.44,-5.61,333.76,13.52,333.76,13.52,"N/A",,168.66,6.22,175.86,6.76,160.44,5.61,1.98,1.90,0,481.20,19.52,481.20,19.52,"N/A",,626.33,21.63,576.13,21.63,626.33,19.04,226.00,48.00,582.00,76.00,76.00,0,285.00,26.00,582.00,0,0,0,"All parameters are changed randomly",40.00,"Body",3.00,"Close",true,"Dashed","Small",true,true
952.99,38.12,1669.54,66.78,-716.55,-28.66,2275.73,91.03,2275.73,91.03,0,0,1322.75,52.91,606.19,24.25,716.55,28.66,2351.72,49.36,1616.58,46.78,3828.51,153.14,1.10,165.59,1.72,3.75,0,54.00,47.00,54.00,946.75,27.42,56.63,44.81,11.81,12.00,10.00,2.00,1.00,0,1.00,6.00,6.00,0,6.00,4.00,2.00,50.00,60.00,0,79.42,3.41,166.95,6.34,-358.28,-11.22,379.29,13.77,379.29,13.77,"N/A",,220.46,6.95,151.55,4.81,358.28,11.22,1.72,2.50,0,572.15,22.04,572.15,22.04,"N/A",,628.71,19.04,240.31,7.71,628.71,19.04,378.00,61.00,1962.00,91.00,91.00,0,665.00,17.00,1962.00,0,0,0,"All parameters are changed randomly",100.00,"Body",2.80,"Close",true,"Dashed","Small",true,true
281.35,11.25,662.37,26.49,-381.02,-15.24,929.25,37.17,929.25,37.17,0,0,647.90,25.92,266.88,10.68,381.02,15.24,1339.79,34.91,1611.86,52.11,3140.59,125.62,0.70,6.69,1.43,3.48,0,48.00,48.00,33.00,762.26,27.41,32.31,25.31,7.00,7.00,6.00,1.00,1.00,0,1.00,4.00,4.00,0,3.00,2.00,1.00,57.14,66.67,0,40.19,1.90,110.40,4.26,-381.02,-12.25,232.31,8.66,232.31,8.66,"N/A",,215.97,7.12,133.44,4.55,381.02,12.25,1.08,1.74,0,313.45,11.28,313.45,11.28,"N/A",,378.93,12.25,180.68,6.10,378.93,12.25,79.00,91.00,8.00,102.00,102.00,0,50.00,71.00,8.00,0,0,0,"All parameters are changed randomly",170.00,"Body",2.15,"Close",true,"Dashed","Small",true,true
49.96,2.00,688.80,27.55,-638.84,-25.55,1258.14,50.33,1258.14,50.33,0,0,1208.18,48.33,569.34,22.77,638.84,25.55,1488.74,42.31,1384.02,50.47,3729.35,149.17,0.53,8.92,1.04,2.21,0,53.00,49.00,53.00,698.84,27.41,49.70,36.17,13.53,13.00,10.00,3.00,1.00,0,1.00,5.00,5.00,0,8.00,5.00,3.00,38.46,50.00,0,3.84,0.63,68.88,3.32,-212.95,-8.35,251.63,11.17,251.63,11.17,"N/A",,151.02,5.96,113.87,4.53,212.95,8.35,1.67,2.21,0,351.22,17.29,351.22,17.29,"N/A",,492.01,19.04,193.44,7.71,492.01,19.04,344.00,53.00,1315.00,92.00,92.00,0,501.00,13.00,1315.00,0,0,0,"All parameters are changed randomly",90.00,"Body",2.20,"Close",true,"Dashed","Small",true,true
715.56,28.62,1681.59,67.26,-966.04,-38.64,2445.44,97.82,2445.44,97.82,0,0,1729.88,69.20,763.84,30.55,966.04,38.64,2133.95,47.81,1553.01,47.56,4100.70,164.03,0.80,15.13,1.41,3.20,0,57.00,52.00,57.00,881.27,27.41,77.60,54.45,23.16,18.00,13.00,5.00,1.00,0,1.00,7.00,7.00,0,11.00,6.00,5.00,38.89,53.85,0,39.75,1.91,129.35,5.16,-193.21,-6.53,349.35,13.34,349.35,13.34,"N/A",,157.26,5.36,127.31,4.39,193.21,6.53,2.22,2.74,0,511.39,20.86,511.39,20.86,"N/A",,621.72,19.04,248.29,7.71,621.72,19.04,257.00,47.00,804.00,75.00,75.00,0,373.00,14.00,804.00,0,0,0,"All parameters are changed randomly",50.00,"Body",2.65,"Close",true,"Dashed","Small",true,true
-94.31,-3.77,847.02,33.88,-941.33,-37.65,3891.79,155.67,3523.36,140.93,368.43,14.74,3986.10,159.44,2676.35,107.05,1309.76,52.39,1981.00,49.32,2220.52,57.20,4032.57,161.30,0.36,0.80,0.98,1.32,0.28,56.00,45.00,56.00,959.09,39.87,227.13,152.53,74.61,51.00,34.00,17.00,1.00,0,1.00,16.00,13.00,3.00,35.00,21.00,14.00,31.37,38.24,17.65,-1.85,-0.33,24.91,1.52,-55.37,-2.05,243.24,9.53,271.03,10.83,122.81,3.89,113.89,3.88,127.45,4.25,93.55,3.33,2.14,2.13,1.31,1203.13,55.10,1203.13,55.10,139.60,4.31,590.32,21.63,590.32,21.63,250.63,6.95,61.00,69.00,47.00,109.00,124.00,43.00,40.00,35.00,47.00,0,0,0,"All parameters are changed randomly",20.00,"Body",2.05,"Close",true,"Dashed","Small",true,true
281.35,11.25,662.37,26.49,-381.02,-15.24,929.25,37.17,929.25,37.17,0,0,647.90,25.92,266.88,10.68,381.02,15.24,1339.79,34.91,1611.86,52.11,3141.07,125.64,0.70,6.69,1.43,3.48,0,48.00,48.00,33.00,762.09,27.40,32.31,25.31,7.00,7.00,6.00,1.00,1.00,0,1.00,4.00,4.00,0,3.00,2.00,1.00,57.14,66.67,0,40.19,1.90,110.40,4.26,-381.02,-12.25,232.31,8.66,232.31,8.66,"N/A",,215.97,7.12,133.44,4.55,381.02,12.25,1.08,1.74,0,313.45,11.28,313.45,11.28,"N/A",,378.93,12.25,180.68,6.10,378.93,12.25,79.00,91.00,8.00,102.00,102.00,0,50.00,71.00,8.00,0,0,0,"All parameters are changed randomly",180.00,"Body",2.15,"Close",true,"Dashed","Small",true,true
220.48,8.82,649.60,25.98,-429.11,-17.16,910.12,36.40,910.12,36.40,0,0,689.64,27.59,260.52,10.42,429.11,17.16,1255.81,33.45,1493.47,50.76,3141.07,125.64,0.65,3.44,1.32,3.49,0,48.00,48.00,34.00,745.42,27.40,39.29,28.65,10.63,9.00,7.00,2.00,1.00,0,1.00,5.00,5.00,0,4.00,2.00,2.00,55.56,71.43,0,24.50,1.20,92.80,3.66,-214.56,-7.42,182.02,6.95,182.02,6.95,"N/A",,172.41,5.98,130.26,4.55,214.56,7.42,1.06,1.40,0,240.22,8.89,240.22,8.89,"N/A",,360.46,12.25,176.73,6.10,360.46,12.25,75.00,79.00,58.00,83.00,83.00,0,64.00,71.00,58.00,0,0,0,"All parameters are changed randomly",160.00,"Body",1.70,"Close",true,"Dashed","Small",true,true
452.13,18.09,850.24,34.01,-398.10,-15.92,1130.38,45.22,1130.38,45.22,0,0,678.25,27.13,280.15,11.21,398.10,15.92,1575.43,38.67,1659.33,51.35,3140.59,125.62,0.84,29.25,1.67,4.04,0,48.00,48.00,34.00,809.06,27.41,33.53,26.18,7.35,7.00,6.00,1.00,1.00,0,1.00,4.00,4.00,0,3.00,2.00,1.00,57.14,66.67,0,64.59,2.83,141.71,5.35,-398.10,-12.25,282.60,10.30,282.60,10.30,"N/A",,226.08,7.12,140.07,4.55,398.10,12.25,1.25,2.02,0,382.02,13.41,382.02,13.41,"N/A",,395.89,12.25,191.78,6.10,395.89,12.25,84.00,97.00,8.00,110.00,110.00,0,50.00,71.00,8.00,0,0,0,"All parameters are changed randomly",180.00,"Body",2.55,"Close",true,"Dashed","Small",true,true
346.67,13.87,714.70,28.59,-368.03,-14.72,984.48,39.38,984.48,39.38,0,0,637.81,25.51,269.78,10.79,368.03,14.72,1429.91,36.40,1517.67,50.03,3140.59,125.62,0.75,4.11,1.54,3.65,0,48.00,48.00,32.00,780.16,27.41,36.23,29.35,6.88,8.00,7.00,1.00,1.00,0,1.00,5.00,5.00,0,3.00,2.00,1.00,62.50,71.43,0,43.33,1.93,102.10,3.96,-368.03,-12.25,196.90,7.36,196.90,7.36,"N/A",,212.60,7.12,134.89,4.55,368.03,12.25,0.93,1.46,0,250.49,9.15,250.49,9.15,"N/A",,365.89,12.25,184.93,6.10,365.89,12.25,71.00,80.00,8.00,84.00,84.00,0,50.00,71.00,8.00,0,0,0,"All parameters are changed randomly",200.00,"Body",1.75,"Close",true,"Dashed","Small",true,true
178.09,7.12,548.64,21.95,-370.55,-14.82,807.47,32.30,807.47,32.30,0,0,629.38,25.18,258.83,10.35,370.55,14.82,1197.33,32.40,1582.12,52.59,3142.04,125.68,0.62,4.10,1.28,3.12,0,48.00,48.00,32.00,733.48,27.39,31.57,24.77,6.79,7.00,6.00,1.00,1.00,0,1.00,4.00,4.00,0,3.00,2.00,1.00,57.14,66.67,0,25.44,1.31,91.44,3.57,-370.55,-12.25,201.87,7.63,201.87,7.63,"N/A",,209.79,7.12,129.41,4.55,370.55,12.25,0.96,1.56,0,272.17,9.95,272.17,9.95,"N/A",,368.54,12.25,173.98,6.10,368.54,12.25,79.00,91.00,8.00,101.00,101.00,0,50.00,71.00,8.00,0,0,0,"All parameters are changed randomly",160.00,"Body",1.90,"Close",true,"Dashed","Small",true,true
1408.98,56.36,753.37,30.13,655.62,26.22,2694.04,107.76,1778.07,71.12,915.97,36.64,1285.06,51.40,1024.70,40.99,260.36,10.41,3259.65,60.43,1830.10,46.78,2961.18,118.45,0.97,4.65,2.10,1.74,3.52,51.00,47.00,51.00,1070.58,27.39,97.90,75.93,21.97,23.00,18.00,5.00,1.00,0,1.00,10.00,8.00,2.00,13.00,10.00,3.00,43.48,44.44,40.00,61.26,2.33,41.85,1.38,131.12,5.76,269.40,10.19,222.26,7.91,457.99,19.27,98.85,3.71,102.47,3.84,86.79,3.25,2.73,2.17,5.28,806.90,34.80,467.99,14.52,806.90,34.80,178.34,7.71,178.34,7.71,119.89,3.75,116.00,42.00,384.00,237.00,71.00,904.00,23.00,19.00,38.00,0,0,0,"All parameters are changed randomly",80.00,"Body",1.85,"Close",true,"Dashed","Small",true,true
272.87,10.91,711.41,28.46,-438.54,-17.54,963.14,38.53,891.54,35.66,71.59,2.86,690.27,27.61,180.14,7.21,510.13,20.41,1334.81,34.89,1524.53,50.80,3142.04,125.68,0.66,2.95,1.40,4.95,0.14,48.00,48.00,32.00,759.41,27.39,47.63,32.91,14.72,11.00,8.00,3.00,1.00,0,1.00,8.00,7.00,1.00,3.00,1.00,2.00,72.73,87.50,33.33,24.81,1.13,88.93,3.41,-146.18,-4.94,120.39,4.51,127.36,4.76,71.59,2.76,230.09,7.89,180.14,6.10,255.07,8.79,0.52,0.71,0.28,183.07,6.50,183.07,6.50,71.59,2.76,367.68,12.25,180.14,6.10,367.68,12.25,46.00,59.00,12.00,44.00,49.00,3.00,52.00,124.00,17.00,0,0,0,"All parameters are changed randomly",200.00,"Body",1.25,"Close",true,"Dashed","Small",true,true
534.85,21.39,969.37,38.77,-434.52,-17.38,1351.49,54.06,1166.53,46.66,184.97,7.40,816.64,32.67,197.15,7.89,619.49,24.78,1774.78,42.38,1618.02,50.03,3831.23,153.25,0.83,4.74,1.66,5.92,0.30,54.00,47.00,54.00,831.18,27.39,61.96,38.49,23.47,14.00,9.00,5.00,1.00,0,1.00,10.00,8.00,2.00,4.00,1.00,3.00,71.43,88.89,40.00,38.20,1.57,107.71,4.03,-86.90,-2.86,135.15,4.91,145.82,5.29,92.48,3.35,204.16,6.77,197.15,6.10,206.50,7.00,0.66,0.74,0.45,219.56,8.37,219.56,8.37,100.66,3.71,384.98,12.25,197.15,6.10,384.98,12.25,50.00,56.00,41.00,46.00,47.00,42.00,61.00,124.00,40.00,0,0,0,"All parameters are changed randomly",150.00,"Body",1.30,"Close",true,"Dashed","Small",true,true
1570.35,62.81,759.10,30.36,811.25,32.45,3449.24,137.97,2277.43,91.10,1171.82,46.87,1878.89,75.16,1518.33,60.73,360.57,14.42,3227.77,57.47,1905.68,46.78,3655.38,146.22,1.14,220.10,1.84,1.50,3.25,57.00,53.00,57.00,1115.05,27.39,145.44,109.96,35.48,30.00,23.00,7.00,1.00,0,1.00,14.00,11.00,3.00,16.00,12.00,4.00,46.67,47.83,42.86,52.34,1.92,33.00,1.21,115.89,4.27,246.37,8.33,207.04,6.82,390.61,13.83,117.43,3.68,126.53,3.94,90.14,2.91,2.10,1.64,4.33,873.14,32.91,465.34,13.72,873.14,32.91,199.61,7.71,199.61,7.71,132.54,3.75,49.00,38.00,85.00,70.00,45.00,159.00,31.00,31.00,29.00,0,0,0,"All parameters are changed randomly",70.00,"Body",1.75,"Close",true,"Dashed","Small",true,true
646.77,25.87,574.94,23.00,71.83,2.87,1834.53,73.38,1209.91,48.40,624.63,24.99,1187.76,47.51,634.97,25.40,552.80,22.11,1929.19,44.43,1473.23,46.78,3831.77,153.27,1.11,135.31,1.55,1.91,1.13,54.00,47.00,54.00,861.62,27.38,97.42,65.96,31.46,23.00,16.00,7.00,1.00,0,1.00,14.00,11.00,3.00,9.00,5.00,4.00,60.87,68.75,42.86,28.12,1.17,35.93,1.39,10.26,0.67,131.04,4.92,109.99,4.10,208.21,7.95,131.97,4.67,126.99,4.57,138.20,4.79,0.99,0.87,1.51,482.92,18.75,220.33,7.78,482.92,18.75,204.50,7.71,204.50,7.71,203.96,6.67,35.00,35.00,35.00,41.00,44.00,33.00,25.00,16.00,36.00,0,0,0,"All parameters are changed randomly",110.00,"Body",1.00,"Close",true,"Dashed","Small",true,true
81.27,3.25,518.74,20.75,-437.47,-17.50,740.51,29.62,686.43,27.46,54.08,2.16,659.24,26.37,167.68,6.71,491.55,19.66,1160.82,32.59,1517.68,52.47,3142.52,125.70,0.51,1.67,1.12,4.09,0.11,48.00,48.00,31.00,706.77,27.38,45.77,31.67,14.10,11.00,8.00,3.00,1.00,0,1.00,8.00,7.00,1.00,3.00,1.00,2.00,72.73,87.50,33.33,7.39,0.45,64.84,2.55,-145.82,-5.13,92.56,3.58,98.06,3.78,54.08,2.18,219.75,7.89,167.68,6.10,245.78,8.79,0.42,0.59,0.22,142.10,5.17,142.10,5.17,54.08,2.18,354.34,12.25,167.68,6.10,354.34,12.25,45.00,57.00,12.00,42.00,48.00,3.00,52.00,124.00,17.00,0,0,0,"All parameters are changed randomly",200.00,"Body",1.00,"Close",true,"Dashed","Small",true,true
265.62,10.62,626.12,25.04,-360.50,-14.42,889.31,35.57,889.31,35.57,0,0,623.69,24.95,263.18,10.53,360.50,14.42,1318.08,34.54,1474.46,50.03,3142.52,125.70,0.68,3.44,1.43,3.38,0,48.00,48.00,31.00,757.26,27.38,35.55,28.83,6.72,8.00,7.00,1.00,1.00,0,1.00,5.00,5.00,0,3.00,2.00,1.00,62.50,71.43,0,33.20,1.55,89.45,3.52,-360.50,-12.25,177.86,6.74,177.86,6.74,"N/A",,207.90,7.12,131.59,4.55,360.50,12.25,0.86,1.35,0,232.34,8.63,232.34,8.63,"N/A",,358.43,12.25,179.66,6.10,358.43,12.25,68.00,77.00,8.00,79.00,79.00,0,50.00,71.00,8.00,0,0,0,"All parameters are changed randomly",170.00,"Body",1.65,"Close",true,"Dashed","Small",true,true
