"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Z score Length","__RSI","__CCI","__DMI","__AROON","__EMA","__Factor (SuperTrend)","__AtrPeriod (SuperTrend)","__𝛃1 (rsi)","__𝛃2 (cci)","__𝛃3 (dmi)","__𝛃4 (aroon)","__𝛃5 (ema)","__𝛃6 (SuperTrend)","__Step of learing","__Timezones: Src","__-> Dst","__Srart From ","__End To       ","__Select Session Days","__Mon","__Tue","__Wed","__Thu","__Fri","__Sat","__Sun","__Session Start","__:","__Session End ","__1. ADX:","__L","__S","__Lv","__2. MACD:","__Lf","__Ls","__3. Bar direction=Trade direction","__4. Rising Volume","__5. Rising/Falling MA:","__Length","__Bars","__6. High/Low Filter:","__Lookback","__7. Maximum close change allowed on entry:","__(％)","__8. Minimum close change allowed on entry:","__9. RSI:","__OS","__OB","__10. MA:","__Type","__11. EMA Difference:","__EMA 1","__EMA 2","__13. M.Bias:","__P","__Take Profit Type","__Stop Loss Type","__ Profit ％    ","__ Stop ％  ","__ Profit ＄    ","__ Stop ＄  ","__ ATR Period  ","__ Multiplier","__ Trailing ％  ","__ R:R    1:","__Fixed RR","__ HH / LL   ","__  LO / HI ","__Add ％","__ MA Stop","__ Len","__ Step","__ 𝐄𝐱𝐭𝐞𝐫𝐧𝐚𝐥 𝐒𝐨𝐮𝐫𝐜𝐞  ","__ Long Deals    ","__ Short Deals","__ Wait End Deal ","__ Reverse Deals","__ ReEntry Deal  ","__ ReOpen Deal","__Loss Streak   ","__Win Streak   ","__Row Loss InDay","__DrawDown ％","__InDay Loss ％ ","__Daily Trades  ","__Weekly Trades","__     Order Size","__Use Net Profit","__​🇪​​🇶​​🇺​​🇮​​🇹​​🇾​","__​🇸​​🇮​​🇿​​🇪","__​🇨​​🇴​​🇳​​🇹​​🇷​​🇦​​🇨​​🇹​​🇸​","__Take Profit LV 1","__﻿","__Take Profit LV 2","__Take Profit LV 3","__Take Profit LV 4","__Take Profit LV 5","__Stop Loss","__𝐓𝐈𝐏 𝐅𝐨𝐫 𝐓𝐏","__ SL 0 Position","__Breakeven on TP","__ CoolDown # Bars"
-398.18,-3.98,-384.47,-3.84,-13.71,-0.14,1830.52,18.31,1145.91,11.46,684.61,6.85,2228.71,22.29,1530.39,15.30,698.32,6.98,338.05,3.48,722.69,7.18,19758.71,197.59,-0.60,-0.57,0.82,0.75,0.98,16.00,16.00,16.00,0,0,239.52,156.04,83.48,166.00,108.00,58.00,0,0,0,76.00,47.00,29.00,90.00,61.00,29.00,45.78,43.52,50.00,-2.40,-0.24,-3.56,-0.36,-0.24,-0.02,24.09,2.50,24.38,2.53,23.61,2.46,24.76,2.56,25.09,2.59,24.08,2.50,0.97,0.97,0.98,51.49,5.37,51.49,5.37,48.12,4.99,64.25,6.57,64.25,6.57,39.18,4.14,22.00,24.00,19.00,23.00,25.00,21.00,21.00,23.00,16.00,0,0,0,"All parameters are changed randomly",50.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.20,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-199.46,-1.99,-7.24,-0.07,-192.22,-1.92,1723.98,17.24,1025.17,10.25,698.80,6.99,1923.43,19.23,1032.41,10.32,891.02,8.91,236.67,2.38,355.58,3.53,19765.98,197.66,-0.79,-0.62,0.90,0.99,0.78,17.00,17.00,16.00,0,0,237.96,134.59,103.38,161.00,91.00,70.00,0,0,0,84.00,50.00,34.00,77.00,41.00,36.00,52.17,54.95,48.57,-1.24,-0.12,-0.08,0,-2.75,-0.28,20.52,2.08,20.50,2.08,20.55,2.09,24.98,2.53,25.18,2.55,24.75,2.51,0.82,0.81,0.83,43.94,4.45,43.94,4.45,40.78,4.13,64.64,6.57,64.64,6.57,48.63,4.90,19.00,19.00,19.00,18.00,18.00,19.00,20.00,21.00,20.00,0,0,0,"All parameters are changed randomly",150.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
152.34,1.52,347.60,3.48,-195.26,-1.95,2222.20,22.22,1449.64,14.50,772.56,7.73,2069.85,20.70,1102.04,11.02,967.82,9.68,425.59,4.16,301.61,2.99,19773.73,197.74,0.17,0.27,1.07,1.32,0.80,16.00,16.00,16.00,0,0,198.80,116.73,82.06,133.00,78.00,55.00,0,0,0,52.00,34.00,18.00,81.00,44.00,37.00,39.10,43.59,32.73,1.15,0.12,4.46,0.45,-3.55,-0.35,42.73,4.29,42.64,4.28,42.92,4.31,25.55,2.56,25.05,2.51,26.16,2.62,1.67,1.70,1.64,86.18,8.58,86.18,8.58,80.92,7.98,66.09,6.57,66.09,6.57,49.41,4.90,33.00,34.00,32.00,39.00,39.00,39.00,30.00,30.00,29.00,0,0,0,"All parameters are changed randomly",200.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.90,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-288.09,-2.88,-13.20,-0.13,-274.89,-2.75,1502.72,15.03,948.20,9.48,554.52,5.55,1790.82,17.91,961.40,9.61,829.41,8.29,169.44,1.73,464.17,4.60,19519.56,195.20,-1.21,-0.77,0.84,0.99,0.67,16.00,16.00,16.00,0,0,316.99,184.33,132.67,215.00,125.00,90.00,0,0,0,97.00,62.00,35.00,118.00,63.00,55.00,45.12,49.60,38.89,-1.34,-0.13,-0.11,-0.01,-3.05,-0.31,15.49,1.58,15.29,1.56,15.84,1.61,15.18,1.54,15.26,1.55,15.08,1.53,1.02,1.00,1.05,34.49,3.55,33.47,3.44,34.49,3.55,65.21,6.57,65.21,6.57,37.45,3.73,9.00,9.00,8.00,10.00,10.00,8.00,8.00,7.00,8.00,0,0,0,"All parameters are changed randomly",100.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.50,3.00,1.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-596.57,-5.97,-350.71,-3.51,-245.86,-2.46,801.15,8.01,431.65,4.32,369.50,3.69,1397.71,13.98,782.36,7.82,615.35,6.15,103.87,1.09,605.84,6.06,19525.98,195.26,-2.58,-0.93,0.57,0.55,0.60,16.00,16.00,16.00,0,0,342.68,192.31,150.37,237.00,133.00,104.00,0,0,0,109.00,61.00,48.00,128.00,72.00,56.00,45.99,45.86,46.15,-2.52,-0.26,-2.64,-0.27,-2.36,-0.24,7.35,0.76,7.08,0.73,7.70,0.80,10.92,1.13,10.87,1.12,10.99,1.14,0.67,0.65,0.70,21.11,2.22,14.87,1.56,21.11,2.22,64.33,6.57,64.33,6.57,37.17,3.73,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,0,0,0,"All parameters are changed randomly",100.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.00,3.00,1.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-457.15,-4.57,-189.96,-1.90,-267.19,-2.67,1136.79,11.37,648.48,6.48,488.31,4.88,1593.94,15.94,838.44,8.38,755.50,7.56,111.76,1.15,482.64,4.82,19772.94,197.73,-3.25,-0.96,0.71,0.77,0.65,16.00,16.00,16.00,0,0,331.51,183.37,148.14,226.00,125.00,101.00,0,0,0,81.00,49.00,32.00,145.00,76.00,69.00,35.84,39.20,31.68,-2.02,-0.21,-1.52,-0.15,-2.65,-0.27,14.03,1.43,13.23,1.35,15.26,1.56,10.99,1.12,11.03,1.13,10.95,1.12,1.28,1.20,1.39,31.57,3.27,28.36,2.95,31.57,3.27,64.67,6.57,64.67,6.57,37.37,3.73,6.00,6.00,6.00,6.00,7.00,5.00,6.00,5.00,6.00,0,0,0,"All parameters are changed randomly",150.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.00,3.00,1.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-458.28,-4.58,-229.21,-2.29,-229.07,-2.29,1366.51,13.67,826.49,8.26,540.03,5.40,1824.79,18.25,1055.70,10.56,769.10,7.69,121.37,1.26,483.18,4.83,19756.97,197.57,-2.65,-0.94,0.75,0.78,0.70,16.00,16.00,16.00,0,0,380.37,219.92,160.45,261.00,151.00,110.00,0,0,0,92.00,55.00,37.00,169.00,96.00,73.00,35.25,36.42,33.64,-1.76,-0.18,-1.52,-0.15,-2.08,-0.21,14.85,1.53,15.03,1.55,14.60,1.50,10.80,1.11,11.00,1.13,10.54,1.08,1.38,1.37,1.39,31.41,3.28,31.41,3.28,29.71,3.10,64.19,6.57,64.19,6.57,37.25,3.73,6.00,7.00,6.00,8.00,9.00,7.00,5.00,5.00,6.00,0,0,0,"All parameters are changed randomly",50.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.00,3.00,1.90,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
127.11,1.27,59.12,0.59,67.99,0.68,1979.50,19.80,1193.29,11.93,786.21,7.86,1852.40,18.52,1134.17,11.34,718.22,7.18,405.83,3.96,265.25,2.64,19518.77,195.19,0.17,0.49,1.07,1.05,1.10,16.00,16.00,16.00,0,0,206.61,124.43,82.18,138.00,83.00,55.00,0,0,0,75.00,45.00,30.00,63.00,38.00,25.00,54.35,54.22,54.55,0.92,0.10,0.71,0.08,1.24,0.13,26.39,2.64,26.52,2.65,26.21,2.62,29.40,2.94,29.85,2.98,28.73,2.87,0.90,0.89,0.91,54.33,5.37,54.33,5.37,46.18,4.63,65.64,6.57,65.64,6.57,59.54,5.85,28.00,28.00,29.00,31.00,29.00,33.00,26.00,26.00,26.00,0,0,0,"All parameters are changed randomly",100.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-556.29,-5.56,-170.35,-1.70,-385.94,-3.86,1484.33,14.84,914.69,9.15,569.64,5.70,2040.62,20.41,1085.04,10.85,955.58,9.56,176.93,1.83,650.43,6.46,19788.58,197.89,-3.78,-0.97,0.73,0.84,0.60,17.00,17.00,16.00,0,0,298.81,167.62,131.19,205.00,115.00,90.00,0,0,0,69.00,44.00,25.00,136.00,71.00,65.00,33.66,38.26,27.78,-2.71,-0.28,-1.48,-0.15,-4.29,-0.44,21.51,2.22,20.79,2.14,22.79,2.34,15.00,1.54,15.28,1.57,14.70,1.51,1.43,1.36,1.55,43.46,4.47,37.28,3.92,43.46,4.47,64.26,6.57,64.26,6.57,37.39,3.73,12.00,12.00,12.00,13.00,14.00,11.00,11.00,10.00,12.00,0,0,0,"All parameters are changed randomly",150.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.50,3.00,1.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-379.09,-3.79,-98.51,-0.99,-280.58,-2.81,1383.86,13.84,846.22,8.46,537.64,5.38,1762.95,17.63,944.73,9.45,818.22,8.18,161.30,1.66,502.48,4.99,19779.26,197.79,-2.03,-0.90,0.79,0.90,0.66,16.00,16.00,16.00,0,0,290.10,165.54,124.57,198.00,113.00,85.00,0,0,0,81.00,51.00,30.00,117.00,62.00,55.00,40.91,45.13,35.29,-1.91,-0.19,-0.87,-0.09,-3.30,-0.34,17.08,1.75,16.59,1.70,17.92,1.83,15.07,1.54,15.24,1.56,14.88,1.52,1.13,1.09,1.21,36.96,3.84,35.88,3.71,36.96,3.84,64.22,6.57,64.22,6.57,37.43,3.73,10.00,10.00,9.00,10.00,11.00,9.00,9.00,10.00,9.00,0,0,0,"All parameters are changed randomly",200.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.50,3.00,1.40,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-580.45,-5.80,-315.09,-3.15,-265.36,-2.65,735.68,7.36,451.77,4.52,283.91,2.84,1316.13,13.16,766.86,7.67,549.27,5.49,62.85,0.66,589.90,5.90,19759.98,197.60,-4.04,-0.97,0.56,0.59,0.52,16.00,16.00,16.00,0,0,438.83,258.91,179.92,303.00,179.00,124.00,0,0,0,111.00,67.00,44.00,192.00,112.00,80.00,36.63,37.43,35.48,-1.92,-0.20,-1.76,-0.18,-2.14,-0.22,6.63,0.69,6.74,0.70,6.45,0.67,6.85,0.71,6.85,0.71,6.87,0.71,0.97,0.99,0.94,22.28,2.36,22.28,2.36,19.51,1.98,64.37,6.57,64.37,6.57,37.22,3.73,3.00,3.00,3.00,3.00,3.00,3.00,2.00,2.00,2.00,0,0,0,"All parameters are changed randomly",50.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,0.50,3.00,1.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-575.31,-5.75,-312.90,-3.13,-262.41,-2.62,757.82,7.58,464.70,4.65,293.12,2.93,1333.12,13.33,777.60,7.78,555.53,5.56,67.75,0.71,591.79,5.92,19758.71,197.59,-4.97,-0.98,0.57,0.60,0.53,16.00,16.00,16.00,0,0,439.23,259.13,180.10,303.00,179.00,124.00,0,0,0,108.00,65.00,43.00,195.00,114.00,81.00,35.64,36.31,34.68,-1.90,-0.20,-1.75,-0.18,-2.12,-0.22,7.02,0.73,7.15,0.74,6.82,0.70,6.84,0.71,6.82,0.71,6.86,0.71,1.03,1.05,0.99,22.28,2.36,22.28,2.36,19.52,1.98,64.44,6.57,64.44,6.57,37.23,3.73,3.00,3.00,3.00,3.00,3.00,3.00,2.00,2.00,3.00,0,0,0,"All parameters are changed randomly",50.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,0.50,3.00,1.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-362.78,-3.63,-232.75,-2.33,-130.03,-1.30,1000.10,10.00,545.38,5.45,454.72,4.55,1362.88,13.63,778.13,7.78,584.75,5.85,84.62,0.86,403.97,4.03,19753.81,197.54,-4.86,-0.98,0.73,0.70,0.78,16.00,16.00,16.00,0,0,311.04,176.91,134.13,211.00,120.00,91.00,0,0,0,91.00,52.00,39.00,120.00,68.00,52.00,43.13,43.33,42.86,-1.72,-0.17,-1.94,-0.20,-1.43,-0.14,10.99,1.12,10.49,1.07,11.66,1.19,11.36,1.15,11.44,1.16,11.25,1.14,0.97,0.92,1.04,25.75,2.62,21.98,2.26,25.75,2.62,64.93,6.57,64.93,6.57,37.43,3.73,5.00,5.00,5.00,5.00,6.00,4.00,5.00,5.00,5.00,0,0,0,"All parameters are changed randomly",200.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.00,3.00,1.40,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
30.06,0.30,266.20,2.66,-236.13,-2.36,2088.65,20.89,1362.34,13.62,726.30,7.26,2058.58,20.59,1096.15,10.96,962.44,9.62,381.65,3.78,339.77,3.38,19765.35,197.65,-0.07,-0.09,1.01,1.24,0.76,16.00,16.00,16.00,0,0,197.68,116.03,81.65,133.00,78.00,55.00,0,0,0,52.00,34.00,18.00,81.00,44.00,37.00,39.10,43.59,32.73,0.23,0.03,3.41,0.35,-4.29,-0.43,40.17,4.06,40.07,4.05,40.35,4.08,25.41,2.56,24.91,2.51,26.01,2.62,1.58,1.61,1.55,80.75,8.13,80.75,8.13,75.73,7.55,65.84,6.57,65.84,6.57,48.92,4.90,32.00,34.00,31.00,36.00,38.00,34.00,30.00,30.00,29.00,0,0,0,"All parameters are changed randomly",200.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-340.88,-3.41,-92.64,-0.93,-248.24,-2.48,1368.64,13.69,833.18,8.33,535.46,5.35,1709.52,17.10,925.82,9.26,783.70,7.84,178.52,1.83,458.31,4.56,19758.87,197.59,-2.20,-0.91,0.80,0.90,0.68,16.00,16.00,16.00,0,0,292.37,167.49,124.89,199.00,114.00,85.00,0,0,0,87.00,54.00,33.00,112.00,60.00,52.00,43.72,47.37,38.82,-1.71,-0.17,-0.81,-0.08,-2.92,-0.30,15.73,1.61,15.43,1.58,16.23,1.66,15.26,1.56,15.43,1.57,15.07,1.54,1.03,1.00,1.08,34.41,3.55,33.39,3.44,34.41,3.55,64.49,6.57,64.49,6.57,37.50,3.73,9.00,10.00,8.00,9.00,11.00,6.00,9.00,9.00,8.00,0,0,0,"All parameters are changed randomly",200.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.50,3.00,1.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
