"Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg Losing Trade %: All","Avg Losing Trade %: Long","Avg Losing Trade %: Short","Avg Losing Trade: All","Avg Losing Trade: Long","Avg Losing Trade: Short","Avg Trade %: All","Avg Trade %: Long","Avg Trade %: Short","Avg Trade: All","Avg Trade: Long","Avg Trade: Short","Avg Winning Trade %: All","Avg Winning Trade %: Long","Avg Winning Trade %: Short","Avg Winning Trade: All","Avg Winning Trade: Long","Avg Winning Trade: Short","Buy & Hold Return","Buy & Hold Return %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Gross Loss %: All","Gross Loss %: Long","Gross Loss %: Short","Gross Loss: All","Gross Loss: Long","Gross Loss: Short","Gross Profit %: All","Gross Profit %: Long","Gross Profit %: Short","Gross Profit: All","Gross Profit: Long","Gross Profit: Short","Largest Losing Trade %: All","Largest Losing Trade %: Long","Largest Losing Trade %: Short","Largest Losing Trade: All","Largest Losing Trade: Long","Largest Losing Trade: Short","Largest Winning Trade %: All","Largest Winning Trade %: Long","Largest Winning Trade %: Short","Largest Winning Trade: All","Largest Winning Trade: Long","Largest Winning Trade: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Max Drawdown","Max Drawdown %","Max Run-up","Max Run-up %","Net Profit %: All","Net Profit %: Long","Net Profit %: Short","Net Profit: All","Net Profit: Long","Net Profit: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Open PL","Open PL %","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Sharpe Ratio","Sortino Ratio","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","__-> Dst","__1. ADX","__10. MA","__11. EMA Difference","__2. MACD","__3. Bar direction=Trade direction","__4. Rising Volume","__5. Rising/Falling MA","__6. High/Low Filter","__7. Maximum close change (％) allowed on entry","__8. Minimum close change (％) allowed on entry","__9. RSI OS/OB","__:","__ATR Length","__Add ％","__Bars","__Breakeven on TP","__Candle Coloring","__Daily Trades  ","__Dashboard Size","__DrawDown ％","__End To       ","__Factor Range","__Fixed RR","__Fri","__From Cluster","__Historical Bars Calculation","__InDay Loss ％ ","__Length","__Location","__Lookback","__Loss Streak   ","__Maximum Iteration Steps","__Mon","__Monthly Performance","__Performance Memory","__Performance Summary","__Row Loss InDay","__Sat","__Select Session Days","__Session End ","__Session Start","__Show Dashboard","__Show Signals","__Size","__Srart From ","__Step","__Stop Loss","__Stop Loss Type","__Sun","__Take Profit LV 1","__Take Profit LV 2","__Take Profit LV 3","__Take Profit LV 4","__Take Profit LV 5","__Take Profit Type","__Thu","__Timezones: Src","__Tue","__Use Net Profit","__Wed","__Weekly Trades","__Win Streak   ","__ ATR Period  ","__ CoolDown # Bars","__ HH / LL   ","__ Len","__ Long Deals    ","__ MA Stop","__ Multiplier","__ Profit ＄    ","__ Profit ％    ","__ R:R    1:","__ ReEntry Deal  ","__ ReOpen Deal","__ Reverse Deals","__ SL 0 Position","__ Short Deals","__ Step","__ Stop ＄  ","__ Stop ％  ","__ Trailing ％  ","__ Wait End Deal ","__  LO / HI ","__     Order Size","__ 𝐄𝐱𝐭𝐞𝐫𝐧𝐚𝐥 𝐒𝐨𝐮𝐫𝐜𝐞  ","__​🇨​​🇴​​🇳​​🇹​​🇷​​🇦​​🇨​​🇹​​🇸​","__​🇪​​🇶​​🇺​​🇮​​🇹​​🇾​","__​🇸​​🇮​​🇿​​🇪","__﻿","__𝐓𝐈𝐏 𝐅𝐨𝐫 𝐓𝐏","comment"
436.00,600.00,342.00,593.00,459.00,709.00,1024.00,272.00,3278.00,,,,23.64,24.61,23.08,,,,0.68,12.10,-9.32,,,,67.55,61.07,87.01,80.96,,23.40,10.58,12.82,,,,259.99,98.45,161.54,,,,270.17,183.17,87.00,,,,36.76,36.76,31.86,,,,87.01,64.20,87.01,0,0,0,0,0,0,101.71,,117.51,,,,,10.18,84.72,-74.54,11.00,4.00,7.00,4.00,3.00,1.00,33.88,,26.67,42.86,12.50,1.04,1.86,0.54,2.86,2.48,3.77,-0.20,-0.22,15.00,7.00,8.00,1.00,0,1.00,"Exchange",0,0,0,0,0,0,0,0,0,0,0,0,10.00,0,1.00,3.00,true,10.00,"Small",10.00,0,1.00,true,true,"Best",10000.00,3.00,50.00,"Top Right",10.00,15.00,1000.00,true,true,10.00,true,3.00,0,0,0,0,true,true,"Small",true,0.50,0,"ATR",0,0,0,0,0,0,"R:R",true,"Exchange",true,true,true,50.00,15.00,40.00,0,200.00,15.00,true,"SMA",6.00,333.00,4.50,3.40,0,0,0,3.00,true,1.50,100.00,1.50,3.00,true,5.00,"EQUITY","close",1.00,10.00,1000.00,30.00,"——⤴—⤴—⤴","Changed "" Multiplier"": 7 => 6."
528.00,789.00,397.00,689.00,539.00,817.00,1052.00,290.00,3338.00,,,,25.44,28.27,24.03,,,,5.74,20.17,-6.64,,,,75.90,68.62,97.73,83.57,,20.46,9.12,11.33,,,,228.99,84.80,144.20,,,,303.55,205.83,97.72,,,,36.97,36.97,31.96,,,,97.73,72.34,97.73,0,0,0,0,0,0,102.03,,152.69,,,,,74.56,121.03,-46.48,9.00,3.00,6.00,4.00,3.00,1.00,33.85,,30.77,50.00,14.29,1.33,2.43,0.68,2.98,2.43,4.07,0.29,0.42,13.00,6.00,7.00,1.00,0,1.00,"Exchange",0,0,0,0,0,0,0,0,0,0,0,0,10.00,0,1.00,3.00,true,10.00,"Small",10.00,0,1.00,true,true,"Best",10000.00,3.00,50.00,"Top Right",10.00,15.00,1000.00,true,true,10.00,true,3.00,0,0,0,0,true,true,"Small",true,0.50,0,"ATR",0,0,0,0,0,0,"R:R",true,"Exchange",true,true,true,50.00,15.00,40.00,0,200.00,15.00,true,"SMA",6.00,333.00,4.50,3.80,0,0,0,3.00,true,1.50,100.00,1.50,3.00,true,5.00,"EQUITY","close",1.00,10.00,1000.00,30.00,"——⤴—⤴—⤴","Changed "" R:R    1:"": 3.4 => 3.8."
436.00,600.00,342.00,593.00,459.00,709.00,1024.00,272.00,3278.00,,,,23.64,24.61,23.08,,,,0.68,12.10,-9.32,,,,67.55,61.07,87.01,83.96,,23.40,10.58,12.82,,,,259.99,98.45,161.54,,,,270.17,183.17,87.00,,,,36.76,36.76,31.86,,,,87.01,64.20,87.01,0,0,0,0,0,0,101.71,,117.51,,,,,10.18,84.72,-74.54,11.00,4.00,7.00,4.00,3.00,1.00,33.59,,26.67,42.86,12.50,1.04,1.86,0.54,2.86,2.48,3.77,-0.20,-0.23,15.00,7.00,8.00,1.00,0,1.00,"Exchange",0,0,0,0,0,0,0,0,0,0,0,0,10.00,0,1.00,3.00,true,10.00,"Small",10.00,0,1.00,true,true,"Best",10000.00,3.00,50.00,"Top Right",10.00,15.00,1000.00,true,true,10.00,true,3.00,0,0,0,0,true,true,"Small",true,0.50,0,"ATR",0,0,0,0,0,0,"R:R",true,"Exchange",true,true,true,50.00,15.00,40.00,0,200.00,15.00,true,"SMA",6.00,333.00,4.50,3.40,0,0,0,3.00,true,1.50,100.00,1.50,3.00,true,5.00,"EQUITY","close",1.00,10.00,1000.00,30.00,"——⤴—⤴—⤴","Changed "" Multiplier"": 7 => 6."
528.00,789.00,397.00,692.00,546.00,817.00,1062.00,303.00,3338.00,,,,25.45,28.28,24.04,,,,6.36,21.10,-6.27,,,,77.96,70.48,100.37,84.96,,20.47,9.13,11.34,,,,229.09,84.84,144.25,,,,311.79,211.42,100.37,,,,36.99,36.99,31.97,,,,100.37,74.33,100.37,0,0,0,0,0,0,102.07,,158.93,,,,,82.70,126.58,-43.88,9.00,3.00,6.00,4.00,3.00,1.00,33.74,,30.77,50.00,14.29,1.36,2.49,0.70,3.06,2.49,4.18,0.33,0.50,13.00,6.00,7.00,1.00,0,1.00,"Exchange",0,0,0,0,0,0,0,0,0,0,0,0,10.00,0,1.00,3.00,true,10.00,"Small",10.00,0,1.00,true,true,"Best",10000.00,3.00,50.00,"Top Right",10.00,15.00,1000.00,true,true,10.00,true,3.00,0,0,0,0,true,true,"Small",true,0.50,0,"ATR",0,0,0,0,0,0,"R:R",true,"Exchange",true,true,true,50.00,15.00,40.00,0,200.00,15.00,true,"SMA",6.00,333.00,4.50,3.90,0,0,0,3.00,true,1.50,100.00,1.50,3.00,true,5.00,"EQUITY","close",1.00,10.00,1000.00,30.00,"——⤴—⤴—⤴","Changed "" R:R    1:"": 3.4 => 3.9."
436.00,600.00,342.00,593.00,459.00,709.00,1024.00,272.00,3278.00,,,,23.64,24.61,23.08,,,,0.68,12.10,-9.32,,,,67.55,61.07,87.01,87.85,,23.40,10.58,12.82,,,,259.99,98.45,161.54,,,,270.17,183.17,87.00,,,,36.76,36.76,31.86,,,,87.01,64.20,87.01,0,0,0,0,0,0,101.71,,117.51,,,,,10.18,84.72,-74.54,11.00,4.00,7.00,4.00,3.00,1.00,33.22,,26.67,42.86,12.50,1.04,1.86,0.54,2.86,2.48,3.77,-0.20,-0.23,15.00,7.00,8.00,1.00,0,1.00,"Exchange",0,0,0,0,0,0,0,0,0,0,0,0,10.00,0,1.00,3.00,true,10.00,"Small",10.00,0,1.00,true,true,"Best",10000.00,3.00,50.00,"Top Right",10.00,15.00,1000.00,true,true,10.00,true,3.00,0,0,0,0,true,true,"Small",true,0.50,0,"ATR",0,0,0,0,0,0,"R:R",true,"Exchange",true,true,true,50.00,15.00,40.00,0,200.00,15.00,true,"SMA",6.00,333.00,4.50,3.40,0,0,0,3.00,true,1.50,100.00,1.50,3.00,true,5.00,"EQUITY","close",1.00,10.00,1000.00,30.00,"——⤴—⤴—⤴","Changed "" Multiplier"": 7 => 6."
434.00,519.00,376.00,418.00,360.00,471.00,379.00,120.00,897.00,,,,21.56,20.88,22.01,,,,-1.32,5.89,-7.87,,,,49.28,46.04,55.78,87.85,,32.36,15.06,17.31,,,,323.41,125.29,198.13,,,,295.69,184.14,111.54,,,,36.73,36.73,31.79,,,,71.24,52.57,71.24,0,0,0,0,0,0,104.79,,131.82,,,,,-27.73,58.86,-86.58,15.00,6.00,9.00,6.00,4.00,2.00,33.09,,28.57,40.00,18.18,0.91,1.47,0.56,2.29,2.21,2.53,-0.61,-0.56,21.00,10.00,11.00,1.00,0,1.00,"Exchange",0,0,0,0,0,0,0,0,0,0,0,0,10.00,0,1.00,3.00,true,10.00,"Small",10.00,0,1.00,true,true,"Best",10000.00,3.00,50.00,"Top Right",10.00,15.00,1000.00,true,true,10.00,true,3.00,0,0,0,0,true,true,"Small",true,0.50,0,"ATR",0,0,0,0,0,0,"R:R",true,"Exchange",true,true,true,50.00,15.00,40.00,0,200.00,15.00,true,"SMA",6.00,333.00,4.50,2.80,0,0,0,3.00,true,1.50,100.00,1.50,3.00,true,5.00,"EQUITY","close",1.00,10.00,1000.00,30.00,"——⤴—⤴—⤴","Changed "" R:R    1:"": 3.4 => 2.8."
318.00,259.00,360.00,355.00,263.00,433.00,423.00,268.00,618.00,,,,20.92,19.35,22.03,,,,2.00,7.71,-2.90,,,,45.29,45.59,44.92,86.69,,39.86,18.84,21.03,,,,355.68,135.43,220.25,,,,407.63,227.93,179.70,,,,36.57,36.57,31.73,,,,77.54,77.54,58.15,0,0,0,0,0,0,114.18,,170.89,,,,,51.95,92.51,-40.55,17.00,7.00,10.00,9.00,5.00,4.00,1.34,,34.62,41.67,28.57,1.15,1.68,0.82,2.17,2.36,2.04,-0.06,-0.09,26.00,12.00,14.00,1.00,1.00,0,"Exchange",0,0,0,0,0,0,0,0,0,0,0,0,10.00,0,1.00,3.00,true,10.00,"Small",10.00,0,1.00,true,true,"Best",10000.00,3.00,50.00,"Top Right",10.00,15.00,1000.00,true,true,10.00,true,3.00,0,0,0,0,true,true,"Small",true,0.50,0,"ATR",0,0,0,0,0,0,"R:R",true,"Exchange",true,true,true,50.00,15.00,40.00,0,200.00,15.00,true,"SMA",6.00,333.00,4.50,2.30,0,0,0,3.00,true,1.50,100.00,1.50,3.00,true,5.00,"EQUITY","close",1.00,10.00,1000.00,30.00,"——⤴—⤴—⤴","Changed "" R:R    1:"": 2.8 => 2.3."
504.00,787.00,80.00,1044.00,582.00,1813.00,1944.00,276.00,5279.00,,,,31.46,30.90,32.29,,,,17.49,13.46,24.21,,,,99.08,80.01,137.22,83.07,,12.86,8.38,4.48,,,,157.28,92.70,64.58,,,,297.22,160.00,137.22,,,,49.37,49.37,38.76,,,,137.22,85.92,137.22,0,0,0,0,0,0,78.86,,268.88,,,,,139.94,67.30,72.64,5.00,3.00,2.00,3.00,2.00,1.00,31.87,,37.50,40.00,33.33,1.89,1.73,2.13,3.15,2.59,4.25,0.63,2.38,8.00,5.00,3.00,1.00,1.00,0,"Exchange",0,0,0,0,0,0,0,0,0,0,0,0,10.00,0,1.00,3.00,true,10.00,"Small",10.00,0,1.00,true,true,"Best",10000.00,3.00,50.00,"Top Right",10.00,15.00,1000.00,true,true,10.00,true,3.00,0,0,0,0,true,true,"Small",true,0.50,0,"ATR",0,0,0,0,0,0,"R:R",true,"Exchange",true,true,true,50.00,15.00,40.00,0,200.00,15.00,true,"SMA",8.00,333.00,4.50,3.40,0,0,0,3.00,true,1.50,100.00,1.50,3.00,true,5.00,"EQUITY","close",1.00,10.00,1000.00,30.00,"——⤴—⤴—⤴","Changed "" Multiplier"": 7 => 8."
288.00,339.00,230.00,361.00,228.00,505.00,470.00,50.00,891.00,,,,25.99,23.95,28.33,,,,-5.55,-6.39,-4.65,,,,25.10,21.70,28.51,85.46,,37.92,20.04,17.88,,,,389.89,191.59,198.30,,,,251.04,108.50,142.54,,,,47.93,47.93,37.96,,,,42.48,26.51,42.48,0,0,0,0,0,0,193.66,,81.96,,,,,-138.85,-83.08,-55.76,15.00,8.00,7.00,10.00,5.00,5.00,1.20,,40.00,38.46,41.67,0.64,0.57,0.72,0.97,0.91,1.01,-0.83,-0.65,25.00,13.00,12.00,1.00,1.00,0,"Exchange",0,0,0,0,0,0,0,0,0,0,0,0,10.00,0,1.00,3.00,true,10.00,"Small",10.00,0,1.00,true,true,"Best",10000.00,3.00,50.00,"Top Right",10.00,15.00,1000.00,true,true,10.00,true,3.00,0,0,0,0,true,true,"Small",true,0.50,0,"ATR",0,0,0,0,0,0,"R:R",true,"Exchange",true,true,true,50.00,15.00,40.00,0,200.00,15.00,true,"SMA",8.00,333.00,4.50,1.10,0,0,0,3.00,true,1.50,100.00,1.50,3.00,true,5.00,"EQUITY","close",1.00,10.00,1000.00,30.00,"——⤴—⤴—⤴","Changed "" R:R    1:"": 3.4 => 1.1."
504.00,787.00,80.00,1044.00,583.00,1813.00,1944.00,277.00,5279.00,,,,31.47,30.92,32.30,,,,18.60,14.41,25.59,,,,102.06,82.42,141.37,85.46,,12.86,8.39,4.48,,,,157.37,92.77,64.60,,,,306.18,164.81,141.37,,,,49.41,49.41,38.78,,,,141.37,88.51,141.37,0,0,0,0,0,0,78.90,,277.84,,,,,148.81,72.04,76.77,5.00,3.00,2.00,3.00,2.00,1.00,32.15,,37.50,40.00,33.33,1.95,1.78,2.19,3.24,2.67,4.38,0.65,2.61,8.00,5.00,3.00,1.00,1.00,0,"Exchange",0,0,0,0,0,0,0,0,0,0,0,0,10.00,0,1.00,3.00,true,10.00,"Small",10.00,0,1.00,true,true,"Best",10000.00,3.00,50.00,"Top Right",10.00,15.00,1000.00,true,true,10.00,true,3.00,0,0,0,0,true,true,"Small",true,0.50,0,"ATR",0,0,0,0,0,0,"R:R",true,"Exchange",true,true,true,50.00,15.00,40.00,0,200.00,15.00,true,"SMA",8.00,333.00,4.50,3.50,0,0,0,3.00,true,1.50,100.00,1.50,3.00,true,5.00,"EQUITY","close",1.00,10.00,1000.00,30.00,"——⤴—⤴—⤴","Changed "" R:R    1:"": 1.1 => 3.5."
632.00,588.00,690.00,834.00,484.00,1358.00,1305.00,276.00,3362.00,,,,29.11,27.40,31.39,,,,7.49,8.51,5.95,,,,92.88,80.34,117.95,85.46,,15.89,9.87,6.03,,,,203.74,109.58,94.16,,,,278.61,160.66,117.95,,,,43.19,43.19,37.25,,,,117.95,86.29,117.95,0,0,0,0,0,0,96.53,,226.52,,,,,74.87,51.07,23.79,7.00,4.00,3.00,3.00,2.00,1.00,31.91,,30.00,33.33,25.00,1.37,1.47,1.25,3.19,2.93,3.76,0.18,0.30,10.00,6.00,4.00,1.00,1.00,0,"Exchange",0,0,0,0,0,0,0,0,0,0,0,0,10.00,0,1.00,3.00,true,10.00,"Small",10.00,0,1.00,true,true,"Best",10000.00,3.00,50.00,"Top Right",10.00,15.00,1000.00,true,true,10.00,true,3.00,0,0,0,0,true,true,"Small",true,0.50,0,"ATR",0,0,0,0,0,0,"R:R",true,"Exchange",true,true,true,50.00,15.00,40.00,0,200.00,15.00,true,"SMA",7.00,333.00,4.50,3.90,0,0,0,3.00,true,1.50,100.00,1.50,3.00,true,5.00,"EQUITY","close",1.00,10.00,1000.00,30.00,"——⤴—⤴—⤴","Changed "" R:R    1:"": 3.4 => 3.9."
528.00,789.00,397.00,692.00,546.00,817.00,1062.00,303.00,3338.00,,,,25.45,28.28,24.04,,,,6.36,21.10,-6.27,,,,77.96,70.48,100.37,84.46,,20.47,9.13,11.34,,,,229.09,84.84,144.25,,,,311.79,211.42,100.37,,,,36.99,36.99,31.97,,,,100.37,74.33,100.37,0,0,0,0,0,0,102.07,,158.93,,,,,82.70,126.58,-43.88,9.00,3.00,6.00,4.00,3.00,1.00,33.79,,30.77,50.00,14.29,1.36,2.49,0.70,3.06,2.49,4.18,0.33,0.50,13.00,6.00,7.00,1.00,0,1.00,"Exchange",0,0,0,0,0,0,0,0,0,0,0,0,10.00,0,1.00,3.00,true,10.00,"Small",10.00,0,1.00,true,true,"Best",10000.00,3.00,50.00,"Top Right",10.00,15.00,1000.00,true,true,10.00,true,3.00,0,0,0,0,true,true,"Small",true,0.50,0,"ATR",0,0,0,0,0,0,"R:R",true,"Exchange",true,true,true,50.00,15.00,40.00,0,200.00,15.00,true,"SMA",6.00,333.00,4.50,3.90,0,0,0,3.00,true,1.50,100.00,1.50,3.00,true,5.00,"EQUITY","close",1.00,10.00,1000.00,30.00,"——⤴—⤴—⤴","Changed "" Multiplier"": 7 => 6."
436.00,600.00,342.00,593.00,459.00,709.00,1024.00,272.00,3278.00,,,,23.64,24.61,23.08,,,,0.68,12.10,-9.32,,,,67.55,61.07,87.01,84.46,,23.40,10.58,12.82,,,,259.99,98.45,161.54,,,,270.17,183.17,87.00,,,,36.76,36.76,31.86,,,,87.01,64.20,87.01,0,0,0,0,0,0,101.71,,117.51,,,,,10.18,84.72,-74.54,11.00,4.00,7.00,4.00,3.00,1.00,33.54,,26.67,42.86,12.50,1.04,1.86,0.54,2.86,2.48,3.77,-0.20,-0.23,15.00,7.00,8.00,1.00,0,1.00,"Exchange",0,0,0,0,0,0,0,0,0,0,0,0,10.00,0,1.00,3.00,true,10.00,"Small",10.00,0,1.00,true,true,"Best",10000.00,3.00,50.00,"Top Right",10.00,15.00,1000.00,true,true,10.00,true,3.00,0,0,0,0,true,true,"Small",true,0.50,0,"ATR",0,0,0,0,0,0,"R:R",true,"Exchange",true,true,true,50.00,15.00,40.00,0,200.00,15.00,true,"SMA",6.00,333.00,4.50,3.40,0,0,0,3.00,true,1.50,100.00,1.50,3.00,true,5.00,"EQUITY","close",1.00,10.00,1000.00,30.00,"——⤴—⤴—⤴","Changed "" Multiplier"": 7 => 6."
528.00,789.00,397.00,689.00,539.00,817.00,1051.00,288.00,3338.00,,,,25.43,28.25,24.02,,,,5.11,19.25,-7.01,,,,73.84,66.76,95.09,84.46,,20.45,9.12,11.33,,,,228.89,84.75,144.14,,,,295.32,200.24,95.08,,,,36.94,36.94,31.95,,,,95.09,70.35,95.09,0,0,0,0,0,0,102.00,,146.45,,,,,66.43,115.49,-49.06,9.00,3.00,6.00,4.00,3.00,1.00,33.73,,30.77,50.00,14.29,1.29,2.36,0.66,2.90,2.36,3.96,0.24,0.34,13.00,6.00,7.00,1.00,0,1.00,"Exchange",0,0,0,0,0,0,0,0,0,0,0,0,10.00,0,1.00,3.00,true,10.00,"Small",10.00,0,1.00,true,true,"Best",10000.00,3.00,50.00,"Top Right",10.00,15.00,1000.00,true,true,10.00,true,3.00,0,0,0,0,true,true,"Small",true,0.50,0,"ATR",0,0,0,0,0,0,"R:R",true,"Exchange",true,true,true,50.00,15.00,40.00,0,200.00,15.00,true,"SMA",6.00,333.00,4.50,3.70,0,0,0,3.00,true,1.50,100.00,1.50,3.00,true,5.00,"EQUITY","close",1.00,10.00,1000.00,30.00,"——⤴—⤴—⤴","Changed "" R:R    1:"": 3.4 => 3.7."
436.00,600.00,342.00,593.00,459.00,709.00,1024.00,272.00,3278.00,,,,23.64,24.61,23.08,,,,0.68,12.10,-9.32,,,,67.55,61.07,87.01,87.54,,23.40,10.58,12.82,,,,259.99,98.45,161.54,,,,270.17,183.17,87.00,,,,36.76,36.76,31.86,,,,87.01,64.20,87.01,0,0,0,0,0,0,101.71,,117.51,,,,,10.18,84.72,-74.54,11.00,4.00,7.00,4.00,3.00,1.00,33.25,,26.67,42.86,12.50,1.04,1.86,0.54,2.86,2.48,3.77,-0.20,-0.23,15.00,7.00,8.00,1.00,0,1.00,"Exchange",0,0,0,0,0,0,0,0,0,0,0,0,10.00,0,1.00,3.00,true,10.00,"Small",10.00,0,1.00,true,true,"Best",10000.00,3.00,50.00,"Top Right",10.00,15.00,1000.00,true,true,10.00,true,3.00,0,0,0,0,true,true,"Small",true,0.50,0,"ATR",0,0,0,0,0,0,"R:R",true,"Exchange",true,true,true,50.00,15.00,40.00,0,200.00,15.00,true,"SMA",6.00,333.00,4.50,3.40,0,0,0,3.00,true,1.50,100.00,1.50,3.00,true,5.00,"EQUITY","close",1.00,10.00,1000.00,30.00,"——⤴—⤴—⤴","Changed "" Multiplier"": 7 => 6."
397.00,485.00,343.00,465.00,398.00,525.00,611.00,289.00,1255.00,,,,22.42,22.11,22.61,,,,0.83,8.97,-6.50,,,,51.19,47.81,57.92,87.93,,29.41,13.60,15.81,,,,291.40,110.55,180.84,,,,307.08,191.25,115.83,,,,36.88,36.88,31.80,,,,73.86,54.73,73.86,0,0,0,0,0,0,102.91,,170.17,,,,,15.68,80.69,-65.01,13.00,5.00,8.00,6.00,4.00,2.00,33.23,,31.58,44.44,20.00,1.05,1.73,0.64,2.28,2.16,2.56,-0.10,-0.15,19.00,9.00,10.00,1.00,0,1.00,"Exchange",0,0,0,0,0,0,0,0,0,0,0,0,10.00,0,1.00,3.00,true,10.00,"Small",10.00,0,1.00,true,true,"Best",10000.00,3.00,50.00,"Top Right",10.00,15.00,1000.00,true,true,10.00,true,3.00,0,0,0,0,true,true,"Small",true,0.50,0,"ATR",0,0,0,0,0,0,"R:R",true,"Exchange",true,true,true,50.00,15.00,40.00,0,200.00,15.00,true,"SMA",6.00,333.00,4.50,2.90,0,0,0,3.00,true,1.50,100.00,1.50,3.00,true,5.00,"EQUITY","close",1.00,10.00,1000.00,30.00,"——⤴—⤴—⤴","Changed "" R:R    1:"": 3.4 => 2.9."
385.00,362.00,401.00,490.00,399.00,581.00,621.00,429.00,940.00,,,,26.52,25.20,27.39,,,,11.37,18.68,4.05,,,,58.73,53.80,66.95,87.89,,28.04,13.74,14.30,,,,265.15,100.81,164.34,,,,469.74,268.93,200.81,,,,42.91,42.91,36.90,,,,80.43,60.57,80.43,0,0,0,0,0,0,115.14,,290.87,,,,,204.59,168.12,36.47,10.00,4.00,6.00,8.00,5.00,3.00,33.86,,44.44,55.56,33.33,1.77,2.67,1.22,2.21,2.13,2.44,0.51,1.46,18.00,9.00,9.00,1.00,0,1.00,"Exchange",0,0,0,0,0,0,0,0,0,0,0,0,10.00,0,1.00,3.00,true,10.00,"Small",10.00,0,1.00,true,true,"Best",10000.00,3.00,50.00,"Top Right",10.00,15.00,1000.00,true,true,10.00,true,3.00,0,0,0,0,true,true,"Small",true,0.50,0,"ATR",0,0,0,0,0,0,"R:R",true,"Exchange",true,true,true,50.00,15.00,40.00,0,200.00,15.00,true,"SMA",7.00,333.00,4.50,2.70,0,0,0,3.00,true,1.50,100.00,1.50,3.00,true,5.00,"EQUITY","close",1.00,10.00,1000.00,30.00,"——⤴—⤴—⤴","Changed "" R:R    1:"": 3.4 => 2.7."
409.00,238.00,478.00,689.00,338.00,990.00,1016.00,388.00,2273.00,,,,28.66,28.08,28.89,,,,21.01,37.84,6.59,,,,78.97,70.81,95.30,88.23,,20.57,9.24,11.33,,,,200.64,56.17,144.47,,,,473.78,283.19,190.59,,,,42.89,42.89,37.06,,,,99.08,74.77,99.08,0,0,0,0,0,0,115.67,,329.66,,,,,273.14,227.02,46.12,7.00,2.00,5.00,6.00,4.00,2.00,34.05,,46.15,66.67,28.57,2.36,5.04,1.32,2.76,2.52,3.30,0.73,2.22,13.00,6.00,7.00,1.00,0,1.00,"Exchange",0,0,0,0,0,0,0,0,0,0,0,0,10.00,0,1.00,3.00,true,10.00,"Small",10.00,0,1.00,true,true,"Best",10000.00,3.00,50.00,"Top Right",10.00,15.00,1000.00,true,true,10.00,true,3.00,0,0,0,0,true,true,"Small",true,0.50,0,"ATR",0,0,0,0,0,0,"R:R",true,"Exchange",true,true,true,50.00,15.00,40.00,0,200.00,15.00,true,"SMA",7.00,333.00,4.50,3.30,0,0,0,3.00,true,1.50,100.00,1.50,3.00,true,5.00,"EQUITY","close",1.00,10.00,1000.00,30.00,"——⤴—⤴—⤴","Changed "" R:R    1:"": 2.7 => 3.3."
632.00,588.00,690.00,834.00,484.00,1358.00,1305.00,277.00,3362.00,,,,29.12,27.41,31.40,,,,8.21,9.20,6.72,,,,95.32,82.44,121.06,88.85,,15.90,9.87,6.03,,,,203.84,109.65,94.19,,,,285.93,164.87,121.06,,,,43.22,43.22,37.27,,,,121.06,88.55,121.06,0,0,0,0,0,0,96.60,,233.84,,,,,82.08,55.21,26.87,7.00,4.00,3.00,3.00,2.00,1.00,32.29,,30.00,33.33,25.00,1.40,1.50,1.29,3.27,3.01,3.86,0.20,0.36,10.00,6.00,4.00,1.00,1.00,0,"Exchange",0,0,0,0,0,0,0,0,0,0,0,0,10.00,0,1.00,3.00,true,10.00,"Small",10.00,0,1.00,true,true,"Best",10000.00,3.00,50.00,"Top Right",10.00,15.00,1000.00,true,true,10.00,true,3.00,0,0,0,0,true,true,"Small",true,0.50,0,"ATR",0,0,0,0,0,0,"R:R",true,"Exchange",true,true,true,50.00,15.00,40.00,0,200.00,15.00,true,"SMA",7.00,333.00,4.50,4.00,0,0,0,3.00,true,1.50,100.00,1.50,3.00,true,5.00,"EQUITY","close",1.00,10.00,1000.00,30.00,"——⤴—⤴—⤴","Changed "" R:R    1:"": 3.4 => 4."
