"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Loopback Period","__Min Consolidation Length","__Paint Consolidation Area","__ATR Period","__Source","__ATR Multiplier","__Change ATR Calculation Method ?","__Show Buy/Sell Signals ?","__Highlighter On/Off ?","__Timezones: Src","__-> Dst","__Srart From ","__End To       ","__Select Session Days","__Mon","__Tue","__Wed","__Thu","__Fri","__Sat","__Sun","__Session Start","__:","__Session End ","__1. ADX","__2. MACD","__3. Bar direction=Trade direction","__4. Rising Volume","__5. Rising/Falling MA","__Length","__Bars","__6. High/Low Filter","__Lookback","__7. Maximum close change (％) allowed on entry","__8. Minimum close change (％) allowed on entry","__9. RSI OS/OB","__10. MA","__11. EMA Difference","__Take Profit Type","__Stop Loss Type","__ Profit ％    ","__ Stop ％  ","__ Profit ＄    ","__ Stop ＄  ","__ ATR Period  ","__ Multiplier","__ Trailing ％  ","__ R:R    1:","__Fixed RR","__ HH / LL   ","__  LO / HI ","__Add ％","__ MA Stop","__ Len","__ Step","__ 𝐄𝐱𝐭𝐞𝐫𝐧𝐚𝐥 𝐒𝐨𝐮𝐫𝐜𝐞  ","__ Long Deals    ","__ Short Deals","__ Wait End Deal ","__ Reverse Deals","__ ReEntry Deal  ","__ ReOpen Deal","__Loss Streak   ","__Win Streak   ","__Row Loss InDay","__DrawDown ％","__InDay Loss ％ ","__Daily Trades  ","__Weekly Trades","__     Order Size","__Use Net Profit","__​🇪​​🇶​​🇺​​🇮​​🇹​​🇾​","__​🇸​​🇮​​🇿​​🇪","__​🇨​​🇴​​🇳​​🇹​​🇷​​🇦​​🇨​​🇹​​🇸​","__Take Profit LV 1","__﻿","__Take Profit LV 2","__Take Profit LV 3","__Take Profit LV 4","__Take Profit LV 5","__Stop Loss","__𝐓𝐈𝐏 𝐅𝐨𝐫 𝐓𝐏","__ SL 0 Position","__Breakeven on TP","__ CoolDown # Bars","__Dashboard Size","__Performance Summary","__Monthly Performance"
2028.26,20.28,1167.07,11.67,861.19,8.61,4782.63,47.83,2308.61,23.09,2474.03,24.74,2754.37,27.54,1141.53,11.42,1612.84,16.13,2813.23,22.24,735.79,7.03,-406.28,-4.06,0.72,9.44,1.74,2.02,1.53,0,0,0,-58.24,-0.48,742.72,368.65,374.07,49.00,24.00,25.00,1.00,1.00,0,25.00,12.00,13.00,24.00,12.00,12.00,51.02,50.00,52.00,41.39,0.42,48.63,0.49,34.45,0.34,191.31,1.91,192.38,1.92,190.31,1.90,114.77,1.14,95.13,0.94,134.40,1.34,1.67,2.02,1.42,664.10,6.64,664.10,6.64,310.38,3.10,269.91,2.70,150.61,1.50,269.91,2.70,112.00,110.00,114.00,161.00,185.00,139.00,60.00,34.00,87.00,0,0,0,"Changed ""ATR Period"": 110 => 91.",50.00,20.00,true,91.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
944.73,9.45,27.64,0.28,917.09,9.17,4145.79,41.46,1615.86,16.16,2529.93,25.30,3201.06,32.01,1588.23,15.88,1612.84,16.13,2507.84,20.41,791.75,6.79,-406.94,-4.07,0.38,0.71,1.30,1.02,1.57,0,0,0,-58.93,-0.54,696.84,352.78,344.05,46.00,23.00,23.00,1.00,1.00,0,20.00,9.00,11.00,26.00,14.00,12.00,43.48,39.13,47.83,20.54,0.21,1.20,0.02,39.87,0.40,207.29,2.07,179.54,1.79,229.99,2.30,123.12,1.23,113.44,1.13,134.40,1.34,1.68,1.58,1.71,373.43,3.73,275.77,2.76,373.43,3.73,382.08,3.82,382.08,3.82,269.91,2.70,136.00,144.00,128.00,119.00,53.00,172.00,149.00,202.00,87.00,0,0,0,"Changed "" R:R    1:"": 1.85 => 2.25.",50.00,20.00,true,91.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,2.25,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
89.39,0.89,-1066.03,-10.66,1155.42,11.55,3295.93,32.96,953.52,9.54,2342.41,23.42,3206.53,32.07,2019.55,20.20,1186.99,11.87,1917.87,16.60,933.94,8.53,-406.98,-4.07,0.01,0.02,1.03,0.47,1.97,0,0,0,-58.96,-0.58,485.86,261.90,223.97,32.00,17.00,15.00,1.00,1.00,0,12.00,4.00,8.00,20.00,13.00,7.00,37.50,23.53,53.33,2.79,0.03,-62.71,-0.62,77.03,0.77,274.66,2.74,238.38,2.38,292.80,2.93,160.33,1.60,155.35,1.55,169.57,1.69,1.71,1.53,1.73,437.54,4.37,348.48,3.48,437.54,4.37,473.86,4.74,473.86,4.74,333.65,3.33,232.00,283.00,173.00,193.00,57.00,261.00,255.00,353.00,72.00,0,0,0,"Changed "" Multiplier"": 4 => 5.",50.00,20.00,true,91.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,2.25,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-1220.02,-12.20,-666.26,-6.66,-553.76,-5.54,2501.36,25.01,1331.10,13.31,1170.26,11.70,3721.38,37.21,1997.37,19.97,1724.01,17.24,949.72,9.51,1929.28,18.32,-370.65,-3.71,-2.15,-0.91,0.67,0.67,0.68,0,0,0,-59.12,-0.67,547.44,292.22,255.22,36.00,19.00,17.00,1.00,1.00,0,11.00,5.00,6.00,25.00,14.00,11.00,30.56,26.32,35.29,-33.89,-0.34,-35.07,-0.35,-32.57,-0.33,227.40,2.27,266.22,2.66,195.04,1.95,148.86,1.48,142.67,1.42,156.73,1.57,1.53,1.87,1.24,377.59,3.77,377.59,3.77,296.64,2.96,473.86,4.74,473.86,4.74,333.65,3.33,133.00,173.00,88.00,43.00,50.00,37.00,173.00,217.00,116.00,0,0,0,"Changed ""Min Consolidation Length"": 20 => 5.",50.00,5.00,true,91.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,2.25,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-676.21,-6.76,-298.60,-2.99,-377.61,-3.78,2316.99,23.17,1282.29,12.82,1034.71,10.35,2993.20,29.93,1580.88,15.81,1412.32,14.12,1110.94,10.62,1225.87,11.78,-370.69,-3.71,-0.91,-0.69,0.77,0.81,0.73,0,0,0,-59.16,-0.63,577.59,307.51,270.08,38.00,20.00,18.00,1.00,1.00,0,14.00,7.00,7.00,24.00,13.00,11.00,36.84,35.00,38.89,-17.79,-0.18,-14.93,-0.15,-20.98,-0.21,165.50,1.65,183.18,1.83,147.82,1.48,124.72,1.24,121.61,1.21,128.39,1.28,1.33,1.51,1.15,299.05,2.99,299.05,2.99,234.33,2.34,382.08,3.82,382.08,3.82,269.91,2.70,116.00,154.00,74.00,42.00,45.00,40.00,159.00,212.00,96.00,0,0,0,"Changed "" Multiplier"": 5 => 4.",50.00,5.00,true,91.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,2.25,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
304.75,3.05,-682.80,-6.83,987.56,9.88,3524.66,35.25,1234.15,12.34,2290.52,22.91,3219.91,32.20,1916.95,19.17,1302.96,13.03,2357.42,19.87,1030.47,9.16,-407.13,-4.07,0.11,0.14,1.10,0.64,1.76,0,0,0,-59.12,-0.57,546.28,292.21,254.07,36.00,19.00,17.00,1.00,1.00,0,14.00,5.00,9.00,22.00,14.00,8.00,38.89,26.32,52.94,8.47,0.09,-35.94,-0.36,58.09,0.58,251.76,2.52,246.83,2.47,254.50,2.54,146.36,1.46,136.93,1.36,162.87,1.63,1.72,1.80,1.56,460.78,4.60,460.78,4.60,384.25,3.84,473.86,4.74,473.86,4.74,333.65,3.33,191.00,236.00,140.00,235.00,297.00,201.00,162.00,214.00,72.00,0,0,0,"Changed "" Multiplier"": 4 => 5.",50.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,1.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-60.14,-0.60,-1080.73,-10.81,1020.59,10.21,3458.46,34.58,1235.24,12.35,2223.21,22.23,3518.60,35.19,2315.98,23.16,1202.62,12.03,2101.64,18.04,1083.91,9.83,-434.64,-4.35,-0.02,-0.02,0.98,0.53,1.85,0,0,0,0,0,568.49,329.44,239.05,38.00,22.00,16.00,0,0,0,15.00,6.00,9.00,23.00,16.00,7.00,39.47,27.27,56.25,-1.58,-0.02,-49.12,-0.49,63.79,0.64,230.56,2.30,205.87,2.06,247.02,2.47,152.98,1.53,144.75,1.45,171.80,1.72,1.51,1.42,1.44,387.64,3.87,283.84,2.84,387.64,3.87,466.93,4.67,466.93,4.67,336.21,3.36,189.00,210.00,159.00,182.00,134.00,215.00,193.00,239.00,87.00,0,0,0,"Changed ""ATR Period"": 110 => 35.",50.00,20.00,true,35.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,1.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-1219.16,-12.19,-1543.52,-15.44,324.36,3.24,3024.89,30.25,1069.71,10.70,1955.18,19.55,4244.06,42.44,2613.24,26.13,1630.82,16.31,2101.64,19.75,1653.51,16.31,-434.64,-4.35,-0.36,-0.38,0.71,0.41,1.20,0,0,0,0,0,613.65,344.10,269.55,41.00,23.00,18.00,0,0,0,13.00,5.00,8.00,28.00,18.00,10.00,31.71,21.74,44.44,-29.74,-0.30,-67.11,-0.67,18.02,0.18,232.68,2.33,213.94,2.14,244.40,2.44,151.57,1.51,145.18,1.45,163.08,1.63,1.54,1.47,1.50,387.64,3.87,283.84,2.84,387.64,3.87,466.93,4.67,466.93,4.67,336.21,3.36,183.00,215.00,142.00,199.00,154.00,226.00,175.00,232.00,74.00,0,0,0,"Changed ""Loopback Period"": 50 => 35.",35.00,20.00,true,35.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,1.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
608.79,6.09,384.05,3.84,224.74,2.25,4153.79,41.54,2132.74,21.33,2021.05,20.21,3545.00,35.45,1748.69,17.49,1796.31,17.96,2810.14,23.87,1308.15,12.85,-434.64,-4.35,0.19,0.34,1.17,1.22,1.13,0,0,0,0,0,870.16,465.64,404.53,58.00,31.00,27.00,0,0,0,31.00,15.00,16.00,27.00,16.00,11.00,53.45,48.39,59.26,10.50,0.10,12.39,0.12,8.32,0.08,133.99,1.34,142.18,1.42,126.32,1.26,131.30,1.31,109.29,1.09,163.30,1.63,1.02,1.30,0.77,459.52,4.59,459.52,4.59,213.52,2.13,336.21,3.36,184.49,1.84,336.21,3.36,100.00,121.00,74.00,130.00,186.00,78.00,64.00,61.00,70.00,0,0,0,"Changed "" R:R    1:"": 1.85 => 1.05.",35.00,20.00,true,35.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,1.05,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
2641.54,26.42,1379.40,13.79,1262.14,12.62,5021.38,50.21,2509.75,25.10,2511.63,25.12,2379.85,23.80,1130.35,11.30,1249.49,12.49,3267.44,24.64,599.48,4.60,-407.17,-4.07,1.07,12.45,2.11,2.22,2.01,0,0,0,-59.16,-0.47,712.61,368.81,343.80,47.00,24.00,23.00,1.00,1.00,0,25.00,12.00,13.00,22.00,12.00,10.00,53.19,50.00,56.52,56.20,0.56,57.48,0.58,54.88,0.55,200.86,2.01,209.15,2.09,193.20,1.93,108.17,1.08,94.20,0.94,124.95,1.25,1.86,2.22,1.55,664.10,6.64,664.10,6.64,310.38,3.10,269.91,2.70,150.61,1.50,269.91,2.70,118.00,130.00,105.00,176.00,226.00,130.00,52.00,35.00,72.00,0,0,0,"Changed ""ATR Multiplier"": 4 => 4.",50.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
304.75,3.05,-682.80,-6.83,987.56,9.88,3524.66,35.25,1234.15,12.34,2290.52,22.91,3219.91,32.20,1916.95,19.17,1302.96,13.03,2357.42,19.87,1030.47,9.16,-407.17,-4.07,0.11,0.14,1.10,0.64,1.76,0,0,0,-59.16,-0.57,546.28,292.21,254.07,36.00,19.00,17.00,1.00,1.00,0,14.00,5.00,9.00,22.00,14.00,8.00,38.89,26.32,52.94,8.47,0.09,-35.94,-0.36,58.09,0.58,251.76,2.52,246.83,2.47,254.50,2.54,146.36,1.46,136.93,1.36,162.87,1.63,1.72,1.80,1.56,460.78,4.60,460.78,4.60,384.25,3.84,473.86,4.74,473.86,4.74,333.65,3.33,191.00,236.00,140.00,235.00,297.00,201.00,162.00,214.00,72.00,0,0,0,"Changed "" Multiplier"": 4 => 5.",50.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,1.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-1397.79,-13.98,-740.13,-7.40,-657.66,-6.58,2237.74,22.38,1171.39,11.71,1066.35,10.66,3635.53,36.36,1911.52,19.12,1724.01,17.24,1122.16,11.31,1906.02,18.36,-371.79,-3.72,-1.35,-0.81,0.62,0.61,0.62,0,0,0,-60.30,-0.70,562.45,292.16,270.29,37.00,19.00,18.00,1.00,1.00,0,13.00,6.00,7.00,24.00,13.00,11.00,35.14,31.58,38.89,-37.78,-0.38,-38.95,-0.39,-36.54,-0.37,172.13,1.72,195.23,1.95,152.34,1.52,151.48,1.51,147.04,1.46,156.73,1.57,1.14,1.33,0.97,307.80,3.08,307.80,3.08,241.24,2.41,473.86,4.74,473.86,4.74,333.65,3.33,128.00,167.00,86.00,44.00,49.00,40.00,173.00,222.00,116.00,0,0,0,"Changed ""Min Consolidation Length"": 20 => 5.",50.00,5.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,1.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-969.10,-9.69,-527.37,-5.27,-441.73,-4.42,2738.33,27.38,1456.05,14.56,1282.29,12.82,3707.43,37.07,1983.42,19.83,1724.01,17.24,968.68,9.52,1778.86,16.77,-371.76,-3.72,-1.75,-0.87,0.74,0.73,0.74,0,0,0,-60.26,-0.67,547.46,292.32,255.14,36.00,19.00,17.00,1.00,1.00,0,11.00,5.00,6.00,25.00,14.00,11.00,30.56,26.32,35.29,-26.92,-0.27,-27.76,-0.27,-25.98,-0.26,248.94,2.49,291.21,2.91,213.71,2.14,148.30,1.48,141.67,1.41,156.73,1.57,1.68,2.06,1.36,412.46,4.12,412.46,4.12,324.34,3.24,473.86,4.74,473.86,4.74,333.65,3.33,135.00,174.00,91.00,50.00,54.00,47.00,173.00,218.00,116.00,0,0,0,"Changed "" R:R    1:"": 1.85 => 2.45.",50.00,5.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,2.45,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
2641.54,26.42,1379.40,13.79,1262.14,12.62,5021.38,50.21,2509.75,25.10,2511.63,25.12,2379.85,23.80,1130.35,11.30,1249.49,12.49,3267.44,24.64,599.48,4.60,-408.23,-4.08,1.07,12.33,2.11,2.22,2.01,0,0,0,-60.26,-0.48,712.61,368.81,343.80,47.00,24.00,23.00,1.00,1.00,0,25.00,12.00,13.00,22.00,12.00,10.00,53.19,50.00,56.52,56.20,0.56,57.48,0.58,54.88,0.55,200.86,2.01,209.15,2.09,193.20,1.93,108.17,1.08,94.20,0.94,124.95,1.25,1.86,2.22,1.55,664.10,6.64,664.10,6.64,310.38,3.10,269.91,2.70,150.61,1.50,269.91,2.70,118.00,130.00,105.00,176.00,226.00,130.00,52.00,35.00,72.00,0,0,0,"Changed ""Loopback Period"": 50 => 65.",65.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1245.66,12.46,493.62,4.94,752.05,7.52,3737.87,37.38,1670.64,16.71,2067.23,20.67,2492.21,24.92,1177.02,11.77,1315.18,13.15,1916.24,16.09,644.16,5.45,-408.23,-4.08,0.79,1.94,1.50,1.42,1.57,0,0,0,-60.26,-0.54,832.32,428.19,404.13,55.00,28.00,27.00,1.00,1.00,0,33.00,15.00,18.00,22.00,13.00,9.00,60.00,53.57,66.67,22.65,0.23,17.63,0.18,27.85,0.28,113.27,1.13,111.38,1.11,114.85,1.15,113.28,1.13,90.54,0.90,146.13,1.46,1.00,1.23,0.79,407.17,4.07,407.17,4.07,194.01,1.94,269.91,2.70,150.61,1.50,269.91,2.70,83.00,87.00,78.00,104.00,138.00,75.00,51.00,28.00,84.00,0,0,0,"Changed "" R:R    1:"": 1.85 => 1.15.",65.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.15,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
2349.88,23.50,1234.06,12.34,1115.82,11.16,4729.72,47.30,2364.41,23.64,2365.31,23.65,2379.85,23.80,1130.35,11.30,1249.49,12.49,2982.16,22.98,605.86,4.85,-408.23,-4.08,0.99,8.42,1.99,2.09,1.89,0,0,0,-60.26,-0.49,712.61,368.70,343.90,47.00,24.00,23.00,1.00,1.00,0,25.00,12.00,13.00,22.00,12.00,10.00,53.19,50.00,56.52,50.00,0.50,51.42,0.52,48.51,0.48,189.19,1.89,197.03,1.97,181.95,1.82,108.17,1.08,94.20,0.94,124.95,1.25,1.75,2.09,1.46,627.41,6.27,627.41,6.27,292.80,2.93,269.91,2.70,150.61,1.50,269.91,2.70,117.00,129.00,105.00,175.00,223.00,130.00,52.00,35.00,72.00,0,0,0,"Changed "" R:R    1:"": 1.15 => 1.75.",65.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.75,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
304.75,3.05,-682.80,-6.83,987.56,9.88,3524.66,35.25,1234.15,12.34,2290.52,22.91,3219.91,32.20,1916.95,19.17,1302.96,13.03,2357.42,19.87,1030.47,9.16,-408.27,-4.08,0.11,0.14,1.10,0.64,1.76,0,0,0,-60.30,-0.59,546.28,292.21,254.07,36.00,19.00,17.00,1.00,1.00,0,14.00,5.00,9.00,22.00,14.00,8.00,38.89,26.32,52.94,8.47,0.09,-35.94,-0.36,58.09,0.58,251.76,2.52,246.83,2.47,254.50,2.54,146.36,1.46,136.93,1.36,162.87,1.63,1.72,1.80,1.56,460.78,4.60,460.78,4.60,384.25,3.84,473.86,4.74,473.86,4.74,333.65,3.33,191.00,236.00,140.00,235.00,297.00,201.00,162.00,214.00,72.00,0,0,0,"Changed "" Multiplier"": 4 => 5.",50.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,1.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
