"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Length","__Type ➞","__RR Ratio","__SL Type","__Show SL","__Line Style","__Dashboard Size","__Performance Summary","__Monthly Performance"
1383.67,55.35,1149.15,45.97,234.53,9.38,2769.31,110.77,2064.80,82.59,704.51,28.18,1385.64,55.43,915.65,36.63,469.99,18.80,1385.55,35.68,452.11,12.79,9320.36,372.81,1.37,"N/A",2.00,2.26,1.50,115.00,115.00,115.00,0,0,154.49,107.86,46.63,33.00,23.00,10.00,0,0,0,21.00,15.00,6.00,12.00,8.00,4.00,63.64,65.22,60.00,41.93,1.43,49.96,1.69,23.45,0.82,131.87,4.31,137.65,4.53,117.42,3.79,115.47,3.62,114.46,3.63,117.50,3.62,1.14,1.20,1.00,224.40,8.17,224.40,8.17,170.51,5.34,166.73,5.87,166.73,5.87,160.85,5.04,45.00,38.00,62.00,50.00,39.00,76.00,37.00,35.00,41.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 1.5114.",77.00,"Body",1.51,"Close",true,"Dashed","Small",true,true
1172.17,46.89,1656.08,66.24,-483.91,-19.36,3063.64,122.55,2765.11,110.60,298.53,11.94,1891.47,75.66,1109.03,44.36,782.44,31.30,1492.17,38.38,623.60,17.34,9318.80,372.75,2.15,"N/A",1.62,2.49,0.38,112.00,95.00,112.00,0,0,139.80,98.31,41.49,30.00,21.00,9.00,0,0,0,13.00,12.00,1.00,17.00,9.00,8.00,43.33,57.14,11.11,39.07,1.47,78.86,2.83,-53.77,-1.71,235.66,7.97,230.43,7.82,298.53,9.70,111.26,3.50,123.23,3.82,97.80,3.13,2.12,1.87,3.05,425.29,14.78,425.29,14.78,298.53,9.70,172.23,5.87,172.23,5.87,157.72,5.04,106.00,82.00,161.00,115.00,93.00,382.00,99.00,68.00,133.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 2.7114.",77.00,"Body",2.71,"Close",true,"Dashed","Small",true,true
1520.08,60.80,1676.64,67.07,-156.57,-6.26,3409.50,136.38,2837.76,113.51,571.74,22.87,1889.43,75.58,1161.11,46.44,728.31,29.13,1953.16,43.88,763.30,18.24,9316.68,372.67,1.30,"N/A",1.81,2.44,0.79,119.00,117.00,119.00,0,0,166.03,119.04,46.99,32.00,23.00,9.00,0,0,0,17.00,14.00,3.00,15.00,9.00,6.00,53.13,60.87,33.33,47.50,1.63,72.90,2.35,-17.40,-0.22,200.56,6.13,202.70,6.18,190.58,5.89,125.96,3.48,129.01,3.62,121.39,3.27,1.59,1.57,1.57,341.82,11.20,341.82,11.20,260.09,7.34,188.29,5.87,188.29,5.87,184.55,5.04,68.00,49.00,117.00,80.00,45.00,243.00,54.00,55.00,54.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 2.0614.",77.00,"Body",2.06,"Close",true,"Dashed","Small",true,true
1258.49,50.34,1380.15,55.21,-121.66,-4.87,2529.34,101.17,2174.26,86.97,355.08,14.20,1270.86,50.83,794.12,31.76,476.74,19.07,1315.23,34.49,553.49,18.19,9200.62,368.02,0.79,2.52,1.99,2.74,0.75,111.00,111.00,53.00,0,0,109.22,81.44,27.78,24.00,18.00,6.00,0,0,0,14.00,12.00,2.00,10.00,6.00,4.00,58.33,66.67,33.33,52.44,1.85,76.67,2.68,-20.28,-0.64,180.67,6.11,181.19,6.18,177.54,5.72,127.09,4.12,132.35,4.32,119.18,3.83,1.42,1.37,1.49,258.22,8.91,258.22,8.91,222.29,6.98,191.77,6.30,191.77,6.30,150.53,5.04,75.00,64.00,109.00,91.00,72.00,205.00,53.00,48.00,62.00,0,0,0,"Changed ""Length"": 77 => 126.",126.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
1258.49,50.34,1380.15,55.21,-121.66,-4.87,2529.34,101.17,2174.26,86.97,355.08,14.20,1270.86,50.83,794.12,31.76,476.74,19.07,1315.23,34.49,553.49,18.19,9201.51,368.06,0.79,2.52,1.99,2.74,0.75,111.00,111.00,53.00,0,0,109.22,81.44,27.78,24.00,18.00,6.00,0,0,0,14.00,12.00,2.00,10.00,6.00,4.00,58.33,66.67,33.33,52.44,1.85,76.67,2.68,-20.28,-0.64,180.67,6.11,181.19,6.18,177.54,5.72,127.09,4.12,132.35,4.32,119.18,3.83,1.42,1.37,1.49,258.22,8.91,258.22,8.91,222.29,6.98,191.77,6.30,191.77,6.30,150.53,5.04,75.00,64.00,109.00,91.00,72.00,205.00,53.00,48.00,62.00,0,0,0,"Changed ""Length"": 77 => 119.",119.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
1719.43,68.78,1514.15,60.57,205.28,8.21,2963.49,118.54,2270.60,90.82,692.89,27.72,1244.06,49.76,756.45,30.26,487.60,19.50,1721.31,40.79,420.06,11.26,9319.24,372.77,1.96,"N/A",2.38,3.00,1.42,115.00,115.00,115.00,0,0,162.87,114.69,48.18,34.00,24.00,10.00,0,0,0,23.00,17.00,6.00,11.00,7.00,4.00,67.65,70.83,60.00,50.57,1.63,63.09,2.01,20.53,0.71,128.85,4.10,133.56,4.28,115.48,3.59,113.10,3.54,108.06,3.50,121.90,3.62,1.14,1.24,0.95,210.59,7.76,210.59,7.76,173.67,5.07,165.28,5.87,165.28,5.87,161.87,5.04,40.00,31.00,62.00,43.00,31.00,76.00,35.00,31.00,41.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 1.4364.",77.00,"Body",1.44,"Close",true,"Dashed","Small",true,true
1612.22,64.49,1628.49,65.14,-16.27,-0.65,3057.81,122.31,2549.09,101.96,508.72,20.35,1445.59,57.82,920.59,36.82,524.99,21.00,1614.10,39.25,591.29,15.76,9317.23,372.69,2.62,"N/A",2.12,2.77,0.97,116.00,116.00,112.00,0,0,137.17,103.15,34.02,28.00,21.00,7.00,0,0,0,16.00,13.00,3.00,12.00,8.00,4.00,57.14,61.90,42.86,57.58,1.92,77.55,2.49,-2.32,-0.21,191.11,6.08,196.08,6.19,169.57,5.59,120.47,3.62,115.07,3.52,131.25,3.83,1.59,1.70,1.29,303.10,9.78,303.10,9.78,228.32,6.98,171.34,5.87,168.80,5.87,171.34,5.04,78.00,59.00,135.00,102.00,72.00,232.00,46.00,38.00,62.00,0,0,0,"Changed ""Length"": 77 => 91.",91.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
1172.17,46.89,1656.08,66.24,-483.91,-19.36,3063.64,122.55,2765.11,110.60,298.53,11.94,1891.47,75.66,1109.03,44.36,782.44,31.30,1492.17,38.38,623.60,17.34,9314.78,372.59,2.15,"N/A",1.62,2.49,0.38,112.00,95.00,112.00,0,0,139.80,98.31,41.49,30.00,21.00,9.00,0,0,0,13.00,12.00,1.00,17.00,9.00,8.00,43.33,57.14,11.11,39.07,1.47,78.86,2.83,-53.77,-1.71,235.66,7.97,230.43,7.82,298.53,9.70,111.26,3.50,123.23,3.82,97.80,3.13,2.12,1.87,3.05,425.29,14.78,425.29,14.78,298.53,9.70,172.23,5.87,172.23,5.87,157.72,5.04,106.00,82.00,161.00,115.00,93.00,382.00,99.00,68.00,133.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 2.7114.",77.00,"Body",2.71,"Close",true,"Dashed","Small",true,true
1172.71,46.91,1290.31,51.61,-117.60,-4.70,2483.32,99.33,2151.67,86.07,331.66,13.27,1310.61,52.42,861.35,34.45,449.26,17.97,1174.58,31.98,545.73,18.56,9191.99,367.68,0.82,2.35,1.90,2.50,0.74,111.00,111.00,51.00,0,0,113.26,87.08,26.18,26.00,20.00,6.00,0,0,0,15.00,13.00,2.00,11.00,7.00,4.00,57.69,65.00,33.33,45.10,1.62,64.52,2.30,-19.60,-0.64,165.55,5.81,165.51,5.82,165.83,5.72,119.15,4.09,123.05,4.24,112.32,3.83,1.39,1.35,1.48,241.33,8.91,241.33,8.91,203.92,6.98,185.30,6.30,185.30,6.30,138.81,5.04,72.00,61.00,109.00,88.00,70.00,205.00,51.00,45.00,62.00,0,0,0,"Changed ""Length"": 77 => 105.",105.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
1207.37,48.29,736.32,29.45,471.05,18.84,1974.72,78.99,1355.00,54.20,619.72,24.79,767.35,30.69,618.68,24.75,148.67,5.95,1209.24,32.62,294.29,9.97,9312.65,372.51,1.70,"N/A",2.57,2.19,4.17,113.00,113.00,112.00,0,0,150.65,106.46,44.18,34.00,24.00,10.00,0,0,0,27.00,18.00,9.00,7.00,6.00,1.00,79.41,75.00,90.00,35.51,1.20,30.68,1.06,47.10,1.54,73.14,2.48,75.28,2.59,68.86,2.27,109.62,3.74,103.11,3.52,148.67,5.04,0.67,0.73,0.46,127.77,4.73,127.77,4.73,117.09,3.72,167.98,5.87,167.98,5.87,148.67,5.04,20.00,21.00,18.00,18.00,17.00,19.00,29.00,33.00,5.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 0.8864.",77.00,"Body",0.89,"Close",true,"Dashed","Small",true,true
1387.19,55.49,1273.44,50.94,113.76,4.55,3105.64,124.23,2557.42,102.30,548.22,21.93,1718.45,68.74,1283.99,51.36,434.46,17.38,1505.43,38.73,632.61,17.09,9426.22,377.05,0.99,10.31,1.81,1.99,1.26,113.00,113.00,106.00,0,0,147.97,110.04,37.93,32.00,24.00,8.00,0,0,0,17.00,14.00,3.00,15.00,10.00,5.00,53.13,58.33,37.50,43.35,1.53,53.06,1.90,14.22,0.43,182.68,6.07,182.67,6.15,182.74,5.69,114.56,3.61,128.40,4.05,86.89,2.72,1.60,1.42,2.10,278.61,10.65,278.61,10.65,221.73,6.98,399.00,10.78,399.00,10.78,157.49,5.04,54.00,46.00,77.00,70.00,54.00,143.00,35.00,34.00,38.00,0,0,0,"Changed ""Length"": 77 => 63.",63.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
1258.49,50.34,1380.15,55.21,-121.66,-4.87,2529.34,101.17,2174.26,86.97,355.08,14.20,1270.86,50.83,794.12,31.76,476.74,19.07,1315.23,34.49,553.49,18.19,9193.54,367.74,0.79,2.52,1.99,2.74,0.75,111.00,111.00,53.00,0,0,109.22,81.44,27.78,24.00,18.00,6.00,0,0,0,14.00,12.00,2.00,10.00,6.00,4.00,58.33,66.67,33.33,52.44,1.85,76.67,2.68,-20.28,-0.64,180.67,6.11,181.19,6.18,177.54,5.72,127.09,4.12,132.35,4.32,119.18,3.83,1.42,1.37,1.49,258.22,8.91,258.22,8.91,222.29,6.98,191.77,6.30,191.77,6.30,150.53,5.04,75.00,64.00,109.00,91.00,72.00,205.00,53.00,48.00,62.00,0,0,0,"Changed ""Length"": 77 => 126.",126.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
1678.56,67.14,1171.83,46.87,506.72,20.27,2693.53,107.74,1906.48,76.26,787.06,31.48,1014.98,40.60,734.64,29.39,280.33,11.21,1680.64,40.22,313.60,10.77,9307.07,372.28,1.39,"N/A",2.65,2.60,2.81,114.00,114.00,114.00,0,0,158.47,111.97,46.51,34.00,24.00,10.00,0,0,0,25.00,17.00,8.00,9.00,7.00,2.00,73.53,70.83,80.00,49.37,1.58,48.83,1.57,50.67,1.60,107.74,3.48,112.15,3.66,98.38,3.10,112.78,3.70,104.95,3.50,140.17,4.38,0.96,1.07,0.70,179.36,6.66,179.36,6.66,174.11,5.24,165.29,5.87,165.29,5.87,153.57,5.04,27.00,28.00,26.00,26.00,26.00,25.00,31.00,31.00,30.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 1.2364.",77.00,"Body",1.24,"Close",true,"Dashed","Small",true,true
2033.16,81.33,2044.68,81.79,-11.52,-0.46,3376.46,135.06,2833.47,113.34,543.00,21.72,1343.30,53.73,788.79,31.55,554.51,22.18,2035.04,44.89,651.83,15.76,9305.62,372.22,2.01,"N/A",2.51,3.59,0.98,116.00,116.00,112.00,0,0,138.68,102.72,35.96,27.00,20.00,7.00,0,0,0,17.00,14.00,3.00,10.00,6.00,4.00,62.96,70.00,42.86,75.30,2.35,102.23,3.10,-1.65,-0.21,198.62,6.02,202.39,6.11,181.00,5.59,134.33,3.87,131.46,3.90,138.63,3.83,1.48,1.54,1.31,303.10,9.78,303.10,9.78,251.70,6.98,186.08,5.87,186.08,5.87,171.34,5.04,80.00,61.00,135.00,99.00,71.00,232.00,48.00,39.00,62.00,0,0,0,"Changed ""Length"": 77 => 98.",98.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
1258.49,50.34,1380.15,55.21,-121.66,-4.87,2529.34,101.17,2174.26,86.97,355.08,14.20,1270.86,50.83,794.12,31.76,476.74,19.07,1315.23,34.49,553.49,18.19,9189.89,367.60,0.79,2.52,1.99,2.74,0.75,111.00,111.00,53.00,0,0,109.22,81.44,27.78,24.00,18.00,6.00,0,0,0,14.00,12.00,2.00,10.00,6.00,4.00,58.33,66.67,33.33,52.44,1.85,76.67,2.68,-20.28,-0.64,180.67,6.11,181.19,6.18,177.54,5.72,127.09,4.12,132.35,4.32,119.18,3.83,1.42,1.37,1.49,258.22,8.91,258.22,8.91,222.29,6.98,191.77,6.30,191.77,6.30,150.53,5.04,75.00,64.00,109.00,91.00,72.00,205.00,53.00,48.00,62.00,0,0,0,"Changed ""Length"": 77 => 119.",119.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
1618.27,64.73,1764.61,70.58,-146.35,-5.85,3536.75,141.47,2942.67,117.71,594.08,23.76,1918.48,76.74,1178.06,47.12,740.43,29.62,2040.26,44.96,775.31,18.17,9311.20,372.45,1.34,"N/A",1.84,2.50,0.80,119.00,117.00,119.00,0,0,168.37,120.69,47.68,32.00,23.00,9.00,0,0,0,17.00,14.00,3.00,15.00,9.00,6.00,53.13,60.87,33.33,50.57,1.71,76.72,2.44,-16.26,-0.17,208.04,6.28,210.19,6.33,198.03,6.03,127.90,3.48,130.90,3.62,123.40,3.27,1.63,1.61,1.61,353.77,11.47,353.77,11.47,271.98,7.52,191.98,5.87,191.98,5.87,186.84,5.04,69.00,50.00,118.00,82.00,47.00,246.00,54.00,55.00,54.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 2.1114.",77.00,"Body",2.11,"Close",true,"Dashed","Small",true,true
424.67,16.99,628.32,25.13,-203.64,-8.15,3661.97,146.48,2868.32,114.73,793.65,31.75,3237.29,129.49,2240.00,89.60,997.29,39.89,1045.39,30.74,621.10,19.22,9150.35,366.01,0.78,4.72,1.13,1.28,0.80,110.00,108.00,110.00,64.03,2.19,252.90,181.03,71.88,60.00,43.00,17.00,1.00,1.00,0,25.00,19.00,6.00,35.00,24.00,11.00,41.67,44.19,35.29,7.08,0.37,14.61,0.65,-11.98,-0.35,146.48,5.36,150.96,5.56,132.28,4.74,92.49,3.20,93.33,3.23,90.66,3.13,1.58,1.62,1.46,298.94,10.65,298.94,10.65,203.65,7.24,348.29,10.78,348.29,10.78,165.78,5.45,40.00,40.00,42.00,46.00,47.00,45.00,36.00,34.00,40.00,0,0,0,"Changed ""Length"": 77 => 35.",35.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
2033.16,81.33,2044.68,81.79,-11.52,-0.46,3376.46,135.06,2833.47,113.34,543.00,21.72,1343.30,53.73,788.79,31.55,554.51,22.18,2035.04,44.89,651.83,15.76,9305.51,372.22,2.01,"N/A",2.51,3.59,0.98,116.00,116.00,112.00,0,0,138.68,102.72,35.96,27.00,20.00,7.00,0,0,0,17.00,14.00,3.00,10.00,6.00,4.00,62.96,70.00,42.86,75.30,2.35,102.23,3.10,-1.65,-0.21,198.62,6.02,202.39,6.11,181.00,5.59,134.33,3.87,131.46,3.90,138.63,3.83,1.48,1.54,1.31,303.10,9.78,303.10,9.78,251.70,6.98,186.08,5.87,186.08,5.87,171.34,5.04,80.00,61.00,135.00,99.00,71.00,232.00,48.00,39.00,62.00,0,0,0,"Changed ""Length"": 77 => 98.",98.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
1669.95,66.80,1449.56,57.98,220.39,8.82,3131.47,125.26,2411.55,96.46,719.92,28.80,1461.52,58.46,961.99,38.48,499.53,19.98,1671.82,40.09,459.60,12.10,9302.94,372.12,1.55,"N/A",2.14,2.51,1.44,116.00,116.00,116.00,0,0,157.09,113.16,43.93,32.00,23.00,9.00,0,0,0,20.00,15.00,5.00,12.00,8.00,4.00,62.50,65.22,55.56,52.19,1.71,63.02,2.04,24.49,0.86,156.57,4.91,160.77,5.07,143.98,4.44,121.79,3.62,120.25,3.63,124.88,3.62,1.29,1.34,1.15,258.29,9.13,258.29,9.13,206.72,5.98,170.95,5.87,170.95,5.87,168.08,5.04,55.00,38.00,99.00,67.00,40.00,145.00,37.00,35.00,41.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 1.6864.",77.00,"Body",1.69,"Close",true,"Dashed","Small",true,true
1077.77,43.11,928.49,37.14,149.28,5.97,4107.58,164.30,3082.68,123.31,1024.90,41.00,3029.81,121.19,2154.19,86.17,875.62,35.02,1297.70,35.01,690.85,19.22,8676.85,347.07,1.28,"N/A",1.36,1.43,1.17,111.00,111.00,104.00,77.26,2.16,257.13,182.18,74.95,56.00,40.00,16.00,1.00,1.00,0,26.00,19.00,7.00,30.00,21.00,9.00,46.43,47.50,43.75,19.25,0.75,23.21,0.92,9.33,0.33,157.98,5.34,162.25,5.58,146.41,4.71,100.99,3.23,102.58,3.29,97.29,3.08,1.56,1.58,1.51,305.85,10.65,305.85,10.65,226.52,7.24,387.41,10.78,387.41,10.78,181.54,5.45,43.00,41.00,46.00,46.00,48.00,40.00,40.00,35.00,51.00,0,0,0,"Changed ""Length"": 77 => 42.",42.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
2033.16,81.33,2044.68,81.79,-11.52,-0.46,3376.46,135.06,2833.47,113.34,543.00,21.72,1343.30,53.73,788.79,31.55,554.51,22.18,2035.04,44.89,651.83,15.76,9309.64,372.39,2.01,"N/A",2.51,3.59,0.98,116.00,116.00,112.00,0,0,138.68,102.72,35.96,27.00,20.00,7.00,0,0,0,17.00,14.00,3.00,10.00,6.00,4.00,62.96,70.00,42.86,75.30,2.35,102.23,3.10,-1.65,-0.21,198.62,6.02,202.39,6.11,181.00,5.59,134.33,3.87,131.46,3.90,138.63,3.83,1.48,1.54,1.31,303.10,9.78,303.10,9.78,251.70,6.98,186.08,5.87,186.08,5.87,171.34,5.04,80.00,61.00,135.00,99.00,71.00,232.00,48.00,39.00,62.00,0,0,0,"Changed ""Length"": 77 => 98.",98.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
833.19,33.33,1310.63,52.43,-477.44,-19.10,2698.06,107.92,2441.39,97.66,256.67,10.27,1864.87,74.59,1130.76,45.23,734.11,29.36,1143.23,32.31,583.38,17.58,9308.97,372.36,2.10,"N/A",1.45,2.16,0.35,112.00,95.00,112.00,0,0,135.32,96.26,39.06,31.00,22.00,9.00,0,0,0,13.00,12.00,1.00,18.00,10.00,8.00,41.94,54.55,11.11,26.88,1.10,59.57,2.27,-53.05,-1.78,207.54,7.44,203.45,7.31,256.67,9.07,103.60,3.49,113.08,3.78,91.76,3.13,2.00,1.80,2.80,377.56,13.81,377.56,13.81,256.67,9.07,162.19,5.87,162.19,5.87,148.53,5.04,98.00,73.00,161.00,103.00,80.00,382.00,94.00,64.00,133.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 2.5364.",77.00,"Body",2.54,"Close",true,"Dashed","Small",true,true
1172.71,46.91,1290.31,51.61,-117.60,-4.70,2483.32,99.33,2151.67,86.07,331.66,13.27,1310.61,52.42,861.35,34.45,449.26,17.97,1174.58,31.98,545.73,18.56,9192.99,367.72,0.82,2.35,1.90,2.50,0.74,111.00,111.00,51.00,0,0,113.26,87.08,26.18,26.00,20.00,6.00,0,0,0,15.00,13.00,2.00,11.00,7.00,4.00,57.69,65.00,33.33,45.10,1.62,64.52,2.30,-19.60,-0.64,165.55,5.81,165.51,5.82,165.83,5.72,119.15,4.09,123.05,4.24,112.32,3.83,1.39,1.35,1.48,241.33,8.91,241.33,8.91,203.92,6.98,185.30,6.30,185.30,6.30,138.81,5.04,72.00,61.00,109.00,88.00,70.00,205.00,51.00,45.00,62.00,0,0,0,"Changed ""Length"": 77 => 105.",105.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
13.56,0.54,154.63,6.19,-141.07,-5.64,3054.93,122.20,2335.86,93.43,719.07,28.76,3041.37,121.65,2181.23,87.25,860.14,34.41,691.83,24.75,585.33,22.02,9143.07,365.72,0.08,0.15,1.00,1.07,0.84,111.00,111.00,110.00,53.43,2.13,239.32,174.11,65.21,66.00,48.00,18.00,1.00,1.00,0,27.00,20.00,7.00,39.00,28.00,11.00,40.91,41.67,38.89,0.21,0.10,3.22,0.21,-7.84,-0.18,113.15,4.84,116.79,4.96,102.72,4.47,77.98,3.17,77.90,3.19,78.19,3.13,1.45,1.50,1.31,247.66,10.65,247.66,10.65,167.68,7.24,286.78,10.78,286.78,10.78,176.25,7.04,47.00,42.00,59.00,45.00,45.00,47.00,48.00,40.00,67.00,0,0,0,"Changed ""Length"": 77 => 28.",28.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
1401.61,56.06,805.68,32.23,595.93,23.84,2252.00,90.08,1510.45,60.42,741.54,29.66,850.38,34.02,704.77,28.19,145.61,5.82,1403.49,35.97,313.16,11.03,9305.73,372.23,1.46,"N/A",2.65,2.14,5.09,114.00,114.00,112.00,0,0,151.10,106.63,44.46,34.00,24.00,10.00,0,0,0,26.00,17.00,9.00,8.00,7.00,1.00,76.47,70.83,90.00,41.22,1.36,33.57,1.14,59.59,1.91,86.62,2.92,88.85,3.05,82.39,2.69,106.30,3.69,100.68,3.50,145.61,5.04,0.82,0.88,0.57,144.78,5.56,144.78,5.56,140.81,4.37,161.12,5.87,161.12,5.87,145.61,5.04,22.00,23.00,18.00,20.00,19.00,20.00,28.00,31.00,5.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 1.0364.",77.00,"Body",1.04,"Close",true,"Dashed","Small",true,true
1678.56,67.14,1171.83,46.87,506.72,20.27,2693.53,107.74,1906.48,76.26,787.06,31.48,1014.98,40.60,734.64,29.39,280.33,11.21,1680.64,40.22,313.60,10.77,9305.84,372.23,1.39,"N/A",2.65,2.60,2.81,114.00,114.00,114.00,0,0,158.47,111.97,46.51,34.00,24.00,10.00,0,0,0,25.00,17.00,8.00,9.00,7.00,2.00,73.53,70.83,80.00,49.37,1.58,48.83,1.57,50.67,1.60,107.74,3.48,112.15,3.66,98.38,3.10,112.78,3.70,104.95,3.50,140.17,4.38,0.96,1.07,0.70,179.36,6.66,179.36,6.66,174.11,5.24,165.29,5.87,165.29,5.87,153.57,5.04,27.00,28.00,26.00,26.00,26.00,25.00,31.00,31.00,30.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 1.2364.",77.00,"Body",1.24,"Close",true,"Dashed","Small",true,true
1311.38,52.46,1384.61,55.38,-73.23,-2.93,3275.50,131.02,2676.40,107.06,599.11,23.96,1964.13,78.57,1291.79,51.67,672.34,26.89,1632.81,39.53,696.35,17.93,9310.87,372.43,1.13,"N/A",1.67,2.07,0.89,120.00,117.00,120.00,0,0,158.10,114.26,43.84,32.00,23.00,9.00,0,0,0,16.00,13.00,3.00,16.00,10.00,6.00,50.00,56.52,33.33,40.98,1.47,60.20,2.04,-8.14,0,204.72,6.53,205.88,6.52,199.70,6.55,122.76,3.59,129.18,3.78,112.06,3.27,1.67,1.59,1.78,384.44,12.44,384.44,12.44,269.26,8.16,182.25,5.87,182.25,5.87,165.94,5.04,81.00,66.00,118.00,101.00,68.00,246.00,60.00,64.00,54.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 2.2864.",77.00,"Body",2.29,"Close",true,"Dashed","Small",true,true
1752.81,70.11,1223.63,48.95,529.18,21.17,2775.31,111.01,1963.28,78.53,812.03,32.48,1022.50,40.90,739.65,29.59,282.84,11.31,1754.68,41.26,313.58,10.73,9309.75,372.39,1.41,"N/A",2.71,2.65,2.87,114.00,114.00,114.00,0,0,159.90,112.96,46.93,34.00,24.00,10.00,0,0,0,25.00,17.00,8.00,9.00,7.00,2.00,73.53,70.83,80.00,51.55,1.64,50.98,1.63,52.92,1.66,111.01,3.56,115.49,3.74,101.50,3.17,113.61,3.70,105.66,3.50,141.42,4.38,0.98,1.09,0.72,183.78,6.79,183.78,6.79,180.02,5.35,165.82,5.87,165.82,5.87,154.59,5.04,27.00,28.00,26.00,26.00,27.00,25.00,31.00,31.00,30.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 1.2614.",77.00,"Body",1.26,"Close",true,"Dashed","Small",true,true
2048.99,81.96,1895.14,75.81,153.85,6.15,3641.75,145.67,2892.30,115.69,749.45,29.98,1592.76,63.71,997.16,39.89,595.60,23.82,2050.86,45.08,449.87,11.29,9309.64,372.39,1.88,"N/A",2.29,2.90,1.26,118.00,116.00,118.00,0,0,163.92,117.91,46.01,32.00,23.00,9.00,0,0,0,19.00,15.00,4.00,13.00,8.00,5.00,59.38,65.22,44.44,64.03,2.01,82.40,2.55,17.09,0.63,191.67,5.78,192.82,5.84,187.36,5.53,122.52,3.50,124.64,3.63,119.12,3.30,1.56,1.55,1.57,312.77,10.51,312.77,10.51,252.66,6.89,179.35,5.87,179.35,5.87,178.92,5.04,62.00,44.00,109.00,76.00,48.00,179.00,42.00,35.00,53.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 1.9364.",77.00,"Body",1.94,"Close",true,"Dashed","Small",true,true
