"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__ATR Length","__Factor Range","__Step","__Performance Memory","__From Cluster","__Maximum Iteration Steps","__Historical Bars Calculation","__Candle Coloring","__Show Signals","__Show Dashboard","__Location","__Size","__Timezones: Src","__-> Dst","__Srart From ","__End To       ","__Select Session Days","__Mon","__Tue","__Wed","__Thu","__Fri","__Sat","__Sun","__Session Start","__:","__Session End ","__1. ADX","__2. MACD","__3. Bar direction=Trade direction","__4. Rising Volume","__5. Rising/Falling MA","__Length","__Bars","__6. High/Low Filter","__Lookback","__7. Maximum close change (％) allowed on entry","__8. Minimum close change (％) allowed on entry","__9. RSI OS/OB","__10. MA","__11. EMA Difference","__Take Profit Type","__Stop Loss Type","__ Profit ％    ","__ Stop ％  ","__ Profit ＄    ","__ Stop ＄  ","__ ATR Period  ","__ Multiplier","__ Trailing ％  ","__ R:R    1:","__Fixed RR","__ HH / LL   ","__  LO / HI ","__Add ％","__ MA Stop","__ Len","__ Step","__ 𝐄𝐱𝐭𝐞𝐫𝐧𝐚𝐥 𝐒𝐨𝐮𝐫𝐜𝐞  ","__ Long Deals    ","__ Short Deals","__ Wait End Deal ","__ Reverse Deals","__ ReEntry Deal  ","__ ReOpen Deal","__Loss Streak   ","__Win Streak   ","__Row Loss InDay","__DrawDown ％","__InDay Loss ％ ","__Daily Trades  ","__Weekly Trades","__     Order Size","__Use Net Profit","__​🇪​​🇶​​🇺​​🇮​​🇹​​🇾​","__​🇸​​🇮​​🇿​​🇪","__​🇨​​🇴​​🇳​​🇹​​🇷​​🇦​​🇨​​🇹​​🇸​","__Take Profit LV 1","__﻿","__Take Profit LV 2","__Take Profit LV 3","__Take Profit LV 4","__Take Profit LV 5","__Stop Loss","__𝐓𝐈𝐏 𝐅𝐨𝐫 𝐓𝐏","__ SL 0 Position","__Breakeven on TP","__ CoolDown # Bars","__Dashboard Size","__Performance Summary","__Monthly Performance"
279.49,2.79,286.84,2.87,-7.35,-0.07,2265.98,22.66,1045.66,10.46,1220.32,12.20,1986.49,19.86,758.81,7.59,1227.68,12.28,963.70,8.80,1080.27,9.88,112.89,1.13,0.07,0.11,1.14,1.38,0.99,0,0,0,33.73,0.33,547.69,255.41,292.29,36.00,17.00,19.00,1.00,0,1.00,12.00,6.00,6.00,24.00,11.00,13.00,33.33,35.29,31.58,7.76,0.08,16.87,0.17,-0.39,0,188.83,1.89,174.28,1.74,203.39,2.03,82.77,0.82,68.98,0.69,94.44,0.94,2.28,2.53,2.15,279.84,2.80,274.95,2.75,279.84,2.80,121.93,1.22,110.01,1.10,121.93,1.22,242.00,322.00,170.00,389.00,535.00,244.00,168.00,205.00,136.00,0,0,0,"Changed "" Multiplier"": 5 => 4.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,2.60,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-688.27,-6.88,-13.98,-0.14,-674.30,-6.74,1100.51,11.01,393.02,3.93,707.49,7.07,1788.78,17.89,406.99,4.07,1381.79,13.82,445.53,4.73,1369.50,13.35,112.89,1.13,-0.14,-0.18,0.62,0.97,0.51,0,0,0,19.04,0.20,292.90,82.55,210.35,19.00,5.00,14.00,1.00,1.00,0,4.00,2.00,2.00,15.00,3.00,12.00,21.05,40.00,14.29,-36.22,-0.36,-2.80,-0.01,-48.16,-0.48,275.13,2.75,196.51,1.96,353.74,3.53,119.25,1.19,135.66,1.33,115.15,1.15,2.31,1.45,3.07,367.73,3.67,263.56,2.63,367.73,3.67,154.42,1.54,154.42,1.54,148.64,1.49,465.00,628.00,407.00,537.00,52.00,1022.00,446.00,1013.00,304.00,0,0,0,"Changed "" R:R    1:"": 6.7 => 2.7.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,2.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-285.07,-2.85,74.24,0.74,-359.31,-3.59,1280.96,12.81,396.16,3.96,884.80,8.85,1566.03,15.66,321.92,3.22,1244.11,12.44,755.25,7.07,1137.49,10.83,112.93,1.13,-0.06,-0.09,0.82,1.23,0.71,0,0,0,38.72,0.40,322.71,82.62,240.09,21.00,5.00,16.00,1.00,1.00,0,5.00,2.00,3.00,16.00,3.00,13.00,23.81,40.00,18.75,-13.57,-0.13,14.85,0.16,-22.46,-0.22,256.19,2.56,198.08,1.98,294.93,2.95,97.88,0.97,107.31,1.05,95.70,0.96,2.62,1.85,3.08,370.58,3.70,265.62,2.65,370.58,3.70,126.54,1.26,126.54,1.26,121.93,1.22,425.00,651.00,355.00,437.00,52.00,693.00,422.00,1051.00,277.00,0,0,0,"Changed all parameters randomly.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,3.40,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
560.61,5.61,565.91,5.66,-5.30,-0.05,1596.30,15.96,831.67,8.32,764.63,7.65,1035.69,10.36,265.76,2.66,769.92,7.70,1218.27,10.87,728.41,6.50,112.89,1.13,0.17,0.49,1.54,3.13,0.99,0,0,0,349.30,3.31,187.88,60.47,127.41,12.00,4.00,8.00,1.00,0,1.00,3.00,2.00,1.00,9.00,2.00,7.00,25.00,50.00,12.50,46.72,0.47,141.48,1.41,-0.66,0,532.10,5.32,415.84,4.16,764.63,7.64,115.08,1.14,132.88,1.33,109.99,1.09,4.62,3.13,6.95,764.63,7.64,552.39,5.52,764.63,7.64,154.42,1.54,154.42,1.54,123.81,1.24,625.00,922.00,477.00,547.00,421.00,799.00,652.00,1424.00,431.00,0,0,0,"Changed "" R:R    1:"": 6.7 => 5.5.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,5.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-362.74,-3.63,275.51,2.76,-638.24,-6.38,1297.87,12.98,675.00,6.75,622.87,6.23,1660.60,16.61,399.49,3.99,1261.11,12.61,732.67,6.84,1105.39,10.37,112.89,1.13,0.00,0.00,0.78,1.69,0.49,0,0,0,349.30,3.62,263.10,75.26,187.84,17.00,5.00,12.00,1.00,0,1.00,3.00,2.00,1.00,14.00,3.00,11.00,17.65,40.00,8.33,-21.34,-0.21,55.10,0.55,-53.19,-0.53,432.62,4.32,337.50,3.37,622.87,6.22,118.61,1.18,133.16,1.33,114.65,1.14,3.65,2.53,5.43,622.87,6.22,449.23,4.49,622.87,6.22,154.42,1.54,154.42,1.54,148.64,1.49,435.00,648.00,346.00,253.00,100.00,560.00,473.00,1013.00,326.00,0,0,0,"Changed "" R:R    1:"": 5.5 => 4.5.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,4.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-115.78,-1.16,523.23,5.23,-639.01,-6.39,1547.48,15.47,709.46,7.09,838.02,8.38,1663.26,16.63,186.23,1.86,1477.03,14.77,893.94,8.21,1031.96,9.53,112.89,1.13,0.04,0.08,0.93,3.81,0.57,0,0,0,349.30,3.53,383.17,60.44,322.74,25.00,4.00,21.00,1.00,0,1.00,4.00,2.00,2.00,21.00,2.00,19.00,16.00,50.00,9.52,-4.63,-0.04,130.81,1.31,-30.43,-0.30,386.87,3.87,354.73,3.54,419.01,4.19,79.20,0.79,93.12,0.93,77.74,0.77,4.89,3.81,5.39,654.06,6.54,471.94,4.72,654.06,6.54,121.93,1.22,110.01,1.10,121.93,1.22,293.00,459.00,262.00,387.00,125.00,650.00,275.00,794.00,221.00,0,0,0,"Changed all parameters randomly.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,5.90,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-6049.80,-60.50,-2891.79,-28.92,-3158.02,-31.58,1848.86,18.49,995.19,9.95,853.67,8.54,7898.66,78.99,3886.97,38.87,4011.69,40.12,143.38,2.12,6119.76,60.77,112.89,1.13,-1.52,-0.84,0.23,0.26,0.21,0,0,0,0.72,0.02,6547.73,3300.30,3247.43,436.00,220.00,216.00,1.00,0,1.00,95.00,52.00,43.00,341.00,168.00,173.00,21.79,23.64,19.91,-13.88,-0.14,-13.14,-0.13,-14.62,-0.15,19.46,0.19,19.14,0.19,19.85,0.20,23.16,0.23,23.14,0.23,23.19,0.23,0.84,0.83,0.86,70.07,0.70,57.40,0.57,70.07,0.70,42.88,0.43,42.88,0.43,41.31,0.41,9.00,9.00,9.00,14.00,13.00,15.00,7.00,7.00,8.00,0,0,0,"Changed all parameters randomly.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.00,3.00,3.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-4477.47,-44.77,-2073.44,-20.73,-2404.03,-24.04,1913.39,19.13,1010.34,10.10,903.05,9.03,6390.85,63.91,3083.78,30.84,3307.08,33.07,231.44,2.48,4534.18,45.09,112.89,1.13,-0.97,-0.70,0.30,0.33,0.27,0,0,0,0.72,0.01,4192.64,2024.96,2167.67,279.00,135.00,144.00,1.00,0,1.00,34.00,17.00,17.00,245.00,118.00,127.00,12.19,12.59,11.81,-16.05,-0.16,-15.36,-0.15,-16.69,-0.17,56.28,0.56,59.43,0.59,53.12,0.53,26.09,0.26,26.13,0.26,26.04,0.26,2.16,2.27,2.04,174.98,1.75,146.43,1.46,174.98,1.75,42.88,0.43,42.88,0.43,41.75,0.42,22.00,21.00,23.00,62.00,58.00,65.00,17.00,16.00,18.00,0,0,0,"Changed "" R:R    1:"": 3 => 6.7.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.00,3.00,6.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
560.61,5.61,565.91,5.66,-5.30,-0.05,1596.30,15.96,831.67,8.32,764.63,7.65,1035.69,10.36,265.76,2.66,769.92,7.70,1218.27,10.87,728.41,6.50,112.89,1.13,0.17,0.49,1.54,3.13,0.99,0,0,0,349.30,3.31,187.88,60.47,127.41,12.00,4.00,8.00,1.00,0,1.00,3.00,2.00,1.00,9.00,2.00,7.00,25.00,50.00,12.50,46.72,0.47,141.48,1.41,-0.66,0,532.10,5.32,415.84,4.16,764.63,7.64,115.08,1.14,132.88,1.33,109.99,1.09,4.62,3.13,6.95,764.63,7.64,552.39,5.52,764.63,7.64,154.42,1.54,154.42,1.54,123.81,1.24,625.00,922.00,477.00,547.00,421.00,799.00,652.00,1424.00,431.00,0,0,0,"Changed "" R:R    1:"": 6.7 => 5.5.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,5.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-4530.96,-45.31,-2082.40,-20.82,-2448.57,-24.49,2214.48,22.14,1192.63,11.93,1021.85,10.22,6745.44,67.45,3275.03,32.75,3470.41,34.70,228.39,2.23,4656.71,45.99,112.89,1.13,-1.10,-0.74,0.33,0.36,0.29,0,0,0,0.72,0.01,4717.72,2325.18,2392.54,314.00,155.00,159.00,1.00,0,1.00,50.00,27.00,23.00,264.00,128.00,136.00,15.92,17.42,14.47,-14.43,-0.14,-13.43,-0.13,-15.40,-0.15,44.29,0.44,44.17,0.44,44.43,0.44,25.55,0.26,25.59,0.26,25.52,0.25,1.73,1.73,1.74,140.93,1.41,117.53,1.17,140.93,1.41,42.88,0.43,42.88,0.43,41.75,0.42,18.00,18.00,18.00,34.00,35.00,34.00,15.00,15.00,15.00,0,0,0,"Changed "" Multiplier"": 5 => 1.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.00,3.00,5.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-7257.78,-72.58,-3480.46,-34.80,-3777.32,-37.77,1008.26,10.08,522.13,5.22,486.13,4.86,8266.04,82.66,4002.60,40.03,4263.45,42.63,153.19,2.55,7263.52,72.59,112.89,1.13,-1.57,-0.84,0.12,0.13,0.11,0,0,0,0.72,0.03,7477.64,3690.15,3787.49,498.00,246.00,252.00,1.00,0,1.00,96.00,52.00,44.00,402.00,194.00,208.00,19.28,21.14,17.46,-14.57,-0.15,-14.15,-0.14,-14.99,-0.15,10.50,0.10,10.04,0.10,11.05,0.11,20.56,0.21,20.63,0.21,20.50,0.20,0.51,0.49,0.54,38.88,0.39,30.87,0.31,38.88,0.39,43.16,0.43,43.16,0.43,38.36,0.38,6.00,6.00,6.00,9.00,8.00,10.00,5.00,5.00,5.00,0,0,0,"Changed "" R:R    1:"": 5.5 => 1.9.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.00,3.00,1.90,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-5944.97,-59.45,-2821.74,-28.22,-3123.23,-31.23,2069.91,20.70,1112.64,11.13,957.27,9.57,8014.89,80.15,3934.38,39.34,4080.50,40.81,179.98,2.61,6047.02,59.86,113.63,1.14,-1.46,-0.83,0.26,0.28,0.24,0,0,0,0,0,6322.75,3180.26,3142.48,421.00,212.00,209.00,1.00,0,1.00,83.00,45.00,38.00,338.00,167.00,171.00,19.71,21.23,18.18,-14.12,-0.14,-13.31,-0.13,-14.94,-0.15,24.94,0.25,24.73,0.25,25.19,0.25,23.71,0.24,23.56,0.24,23.86,0.24,1.05,1.05,1.06,84.24,0.84,69.45,0.69,84.24,0.84,42.88,0.43,42.88,0.43,41.31,0.41,10.00,10.00,10.00,16.00,16.00,15.00,9.00,9.00,9.00,0,0,0,"Changed "" R:R    1:"": 1.9 => 3.5.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.00,3.00,3.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
306.47,3.06,623.47,6.23,-317.00,-3.17,1765.44,17.65,809.71,8.10,955.74,9.56,1458.98,14.59,186.23,1.86,1272.74,12.73,1288.57,11.42,922.05,8.27,113.74,1.14,0.10,0.23,1.21,4.35,0.75,0,0,0,348.49,3.38,353.03,60.51,292.52,23.00,4.00,19.00,1.00,0,1.00,4.00,2.00,2.00,19.00,2.00,17.00,17.39,50.00,10.53,13.32,0.14,155.87,1.56,-16.68,-0.16,441.36,4.41,404.85,4.05,477.87,4.78,76.79,0.76,93.12,0.93,74.87,0.74,5.75,4.35,6.38,744.79,7.44,537.94,5.38,744.79,7.44,121.93,1.22,110.01,1.10,121.93,1.22,320.00,473.00,288.00,407.00,152.00,662.00,302.00,794.00,244.00,0,0,0,"Changed "" Multiplier"": 5 => 4.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,6.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
156.68,1.57,284.72,2.85,-128.04,-1.28,1680.60,16.81,659.07,6.59,1021.53,10.22,1523.92,15.24,374.35,3.74,1149.57,11.50,1157.04,10.38,1137.49,10.40,116.37,1.16,0.05,0.07,1.10,1.76,0.89,0,0,0,30.30,0.30,367.71,120.30,247.41,24.00,8.00,16.00,1.00,0,1.00,8.00,4.00,4.00,16.00,4.00,12.00,33.33,50.00,25.00,6.53,0.07,35.59,0.36,-8.00,-0.08,210.07,2.10,164.77,1.65,255.38,2.55,95.24,0.95,93.59,0.94,95.80,0.95,2.21,1.76,2.67,325.21,3.25,232.60,2.32,325.21,3.25,126.54,1.26,126.54,1.26,121.93,1.22,375.00,564.00,280.00,481.00,333.00,629.00,321.00,796.00,163.00,0,0,0,"Changed "" R:R    1:"": 6.7 => 3.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,3.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-44.28,-0.44,-75.56,-0.76,31.27,0.31,2020.80,20.21,932.70,9.33,1088.10,10.88,2065.09,20.65,1008.26,10.08,1056.83,10.57,691.17,6.50,756.28,7.13,116.37,1.16,0.00,-0.01,0.98,0.93,1.03,0,0,0,30.30,0.30,652.43,330.19,322.23,43.00,22.00,21.00,1.00,0,1.00,19.00,9.00,10.00,24.00,13.00,11.00,44.19,40.91,47.62,-1.03,-0.01,-3.43,-0.03,1.49,0.02,106.36,1.06,103.63,1.04,108.81,1.09,86.05,0.86,77.56,0.78,96.08,0.95,1.24,1.34,1.13,189.15,1.89,185.76,1.86,189.15,1.89,121.93,1.22,110.01,1.10,121.93,1.22,197.00,279.00,112.00,236.00,388.00,98.00,167.00,203.00,124.00,0,0,0,"Changed "" R:R    1:"": 3 => 1.8.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
96.64,0.97,260.74,2.61,-164.10,-1.64,1620.56,16.21,635.09,6.35,985.47,9.85,1523.92,15.24,374.35,3.74,1149.57,11.50,1119.93,10.08,1137.49,10.44,116.40,1.16,0.03,0.05,1.06,1.70,0.86,0,0,0,30.27,0.30,367.72,120.29,247.44,24.00,8.00,16.00,1.00,0,1.00,8.00,4.00,4.00,16.00,4.00,12.00,33.33,50.00,25.00,4.03,0.04,32.59,0.33,-10.26,-0.10,202.57,2.02,158.77,1.59,246.37,2.46,95.24,0.95,93.59,0.94,95.80,0.95,2.13,1.70,2.57,313.85,3.14,224.34,2.24,313.85,3.14,126.54,1.26,126.54,1.26,121.93,1.22,375.00,564.00,280.00,481.00,333.00,629.00,321.00,796.00,163.00,0,0,0,"Changed "" R:R    1:"": 1.8 => 2.9.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,2.90,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
